mae,components,perplexity,learning_rate,method,nearest_neighbors,min_dist,recombination_rate,replicate,train_test_split
5.42926649513226,4,nan,nan,mds,nan,nan,low-recombination-rate,2,8
4.880804890889356,5,nan,nan,mds,nan,nan,low-recombination-rate,2,8
4.4181821119596,6,nan,nan,mds,nan,nan,low-recombination-rate,2,8
4.032779209200889,7,nan,nan,mds,nan,nan,low-recombination-rate,2,8
3.7253245949220903,8,nan,nan,mds,nan,nan,low-recombination-rate,2,8
3.472643863235504,9,nan,nan,mds,nan,nan,low-recombination-rate,2,8
3.270886859254765,10,nan,nan,mds,nan,nan,low-recombination-rate,2,8
14.898470633767124,nan,15.0,100.0,t-sne,nan,nan,low-recombination-rate,2,8
14.964522871316477,nan,15.0,200.0,t-sne,nan,nan,low-recombination-rate,2,8
15.595051779492417,nan,15.0,500.0,t-sne,nan,nan,low-recombination-rate,2,8
13.97513332222294,nan,30.0,100.0,t-sne,nan,nan,low-recombination-rate,2,8
14.008858624312472,nan,30.0,200.0,t-sne,nan,nan,low-recombination-rate,2,8
14.699264210650295,nan,30.0,500.0,t-sne,nan,nan,low-recombination-rate,2,8
12.816744040862407,nan,100.0,100.0,t-sne,nan,nan,low-recombination-rate,2,8
13.326619961908737,nan,100.0,200.0,t-sne,nan,nan,low-recombination-rate,2,8
12.558580865999188,nan,100.0,500.0,t-sne,nan,nan,low-recombination-rate,2,8
14.07417355885865,nan,200.0,100.0,t-sne,nan,nan,low-recombination-rate,2,8
13.107028594236558,nan,200.0,200.0,t-sne,nan,nan,low-recombination-rate,2,8
14.292061602653199,nan,200.0,500.0,t-sne,nan,nan,low-recombination-rate,2,8
15.428567199808452,nan,300.0,100.0,t-sne,nan,nan,low-recombination-rate,2,8
15.342781575338899,nan,300.0,200.0,t-sne,nan,nan,low-recombination-rate,2,8
14.877620868703563,nan,300.0,500.0,t-sne,nan,nan,low-recombination-rate,2,8
14.794585928122702,nan,nan,nan,umap,25,0.05,low-recombination-rate,2,8
15.251101425777529,nan,nan,nan,umap,25,0.1,low-recombination-rate,2,8
15.037543954902938,nan,nan,nan,umap,25,0.25,low-recombination-rate,2,8
14.323523272597258,nan,nan,nan,umap,50,0.05,low-recombination-rate,2,8
13.517958834474632,nan,nan,nan,umap,50,0.1,low-recombination-rate,2,8
14.942198946586633,nan,nan,nan,umap,50,0.25,low-recombination-rate,2,8
14.619452759190576,nan,nan,nan,umap,100,0.05,low-recombination-rate,2,8
12.574692530797115,nan,nan,nan,umap,100,0.1,low-recombination-rate,2,8
13.721621501848576,nan,nan,nan,umap,100,0.25,low-recombination-rate,2,8
11.022507376773591,2,nan,nan,pca,nan,nan,low-recombination-rate,2,9
11.396755050406648,3,nan,nan,pca,nan,nan,low-recombination-rate,2,9
11.015812541458802,4,nan,nan,pca,nan,nan,low-recombination-rate,2,9
10.427717560403046,5,nan,nan,pca,nan,nan,low-recombination-rate,2,9
9.962809367024546,6,nan,nan,pca,nan,nan,low-recombination-rate,2,9
7.839141630366739,2,nan,nan,mds,nan,nan,low-recombination-rate,2,9
6.082380921130161,3,nan,nan,mds,nan,nan,low-recombination-rate,2,9
5.320858231224726,4,nan,nan,mds,nan,nan,low-recombination-rate,2,9
4.763933635948853,5,nan,nan,mds,nan,nan,low-recombination-rate,2,9
4.28574425585272,6,nan,nan,mds,nan,nan,low-recombination-rate,2,9
3.938716914757597,7,nan,nan,mds,nan,nan,low-recombination-rate,2,9
3.650261373136541,8,nan,nan,mds,nan,nan,low-recombination-rate,2,9
3.4233378742538028,9,nan,nan,mds,nan,nan,low-recombination-rate,2,9
3.239799472603745,10,nan,nan,mds,nan,nan,low-recombination-rate,2,9
13.23221446148332,nan,15.0,100.0,t-sne,nan,nan,low-recombination-rate,2,9
13.403416264283178,nan,15.0,200.0,t-sne,nan,nan,low-recombination-rate,2,9
13.675248197268562,nan,15.0,500.0,t-sne,nan,nan,low-recombination-rate,2,9
12.794034735426381,nan,30.0,100.0,t-sne,nan,nan,low-recombination-rate,2,9
12.769415723014294,nan,30.0,200.0,t-sne,nan,nan,low-recombination-rate,2,9
13.41812339922695,nan,30.0,500.0,t-sne,nan,nan,low-recombination-rate,2,9
13.061944896490605,nan,100.0,100.0,t-sne,nan,nan,low-recombination-rate,2,9
13.22399808288418,nan,100.0,200.0,t-sne,nan,nan,low-recombination-rate,2,9
13.688138587484241,nan,100.0,500.0,t-sne,nan,nan,low-recombination-rate,2,9
13.676598937823659,nan,200.0,100.0,t-sne,nan,nan,low-recombination-rate,2,9
14.109654102991236,nan,200.0,200.0,t-sne,nan,nan,low-recombination-rate,2,9
14.759029774669674,nan,200.0,500.0,t-sne,nan,nan,low-recombination-rate,2,9
13.916583398040101,nan,300.0,100.0,t-sne,nan,nan,low-recombination-rate,2,9
14.245819298791504,nan,300.0,200.0,t-sne,nan,nan,low-recombination-rate,2,9
14.15166041519708,nan,300.0,500.0,t-sne,nan,nan,low-recombination-rate,2,9
15.0827357124807,nan,nan,nan,umap,25,0.05,low-recombination-rate,2,9
15.25127470852038,nan,nan,nan,umap,25,0.1,low-recombination-rate,2,9
16.06400362796228,nan,nan,nan,umap,25,0.25,low-recombination-rate,2,9
13.693149479369591,nan,nan,nan,umap,50,0.05,low-recombination-rate,2,9
12.415625972143301,nan,nan,nan,umap,50,0.1,low-recombination-rate,2,9
13.906857627952347,nan,nan,nan,umap,50,0.25,low-recombination-rate,2,9
13.2222908814611,nan,nan,nan,umap,100,0.05,low-recombination-rate,2,9
15.29056375104292,nan,nan,nan,umap,100,0.1,low-recombination-rate,2,9
13.759071495067909,nan,nan,nan,umap,100,0.25,low-recombination-rate,2,9
12.0079117355535,2,nan,nan,pca,nan,nan,low-recombination-rate,3,0
12.362884303148553,3,nan,nan,pca,nan,nan,low-recombination-rate,3,0
11.703376797809398,4,nan,nan,pca,nan,nan,low-recombination-rate,3,0
11.706963929548564,5,nan,nan,pca,nan,nan,low-recombination-rate,3,0
11.485975322683796,6,nan,nan,pca,nan,nan,low-recombination-rate,3,0
8.179089503405404,2,nan,nan,mds,nan,nan,low-recombination-rate,3,0
6.6241725731466605,3,nan,nan,mds,nan,nan,low-recombination-rate,3,0
5.659227431578038,4,nan,nan,mds,nan,nan,low-recombination-rate,3,0
4.828882713641063,5,nan,nan,mds,nan,nan,low-recombination-rate,3,0
4.275643328229192,6,nan,nan,mds,nan,nan,low-recombination-rate,3,0
3.8086058818218564,7,nan,nan,mds,nan,nan,low-recombination-rate,3,0
3.4423389209126585,8,nan,nan,mds,nan,nan,low-recombination-rate,3,0
3.170762628729506,9,nan,nan,mds,nan,nan,low-recombination-rate,3,0
2.9745168033303853,10,nan,nan,mds,nan,nan,low-recombination-rate,3,0
26.578404229135387,nan,15.0,100.0,t-sne,nan,nan,low-recombination-rate,3,0
27.60474131944906,nan,15.0,200.0,t-sne,nan,nan,low-recombination-rate,3,0
25.629204558028263,nan,15.0,500.0,t-sne,nan,nan,low-recombination-rate,3,0
22.386822464232214,nan,30.0,100.0,t-sne,nan,nan,low-recombination-rate,3,0
23.139779029599513,nan,30.0,200.0,t-sne,nan,nan,low-recombination-rate,3,0
24.002387977179403,nan,30.0,500.0,t-sne,nan,nan,low-recombination-rate,3,0
19.66223619349659,nan,100.0,100.0,t-sne,nan,nan,low-recombination-rate,3,0
17.503665200104646,nan,100.0,200.0,t-sne,nan,nan,low-recombination-rate,3,0
20.05450593426644,nan,100.0,500.0,t-sne,nan,nan,low-recombination-rate,3,0
11.944725450913182,nan,200.0,100.0,t-sne,nan,nan,low-recombination-rate,3,0
12.310775127635862,nan,200.0,200.0,t-sne,nan,nan,low-recombination-rate,3,0
15.738676243619883,nan,200.0,500.0,t-sne,nan,nan,low-recombination-rate,3,0
13.536305961236048,nan,300.0,100.0,t-sne,nan,nan,low-recombination-rate,3,0
11.413645036368521,nan,300.0,200.0,t-sne,nan,nan,low-recombination-rate,3,0
11.896778865053838,nan,300.0,500.0,t-sne,nan,nan,low-recombination-rate,3,0
32.13128373453195,nan,nan,nan,umap,25,0.05,low-recombination-rate,3,0
31.942287602335007,nan,nan,nan,umap,25,0.1,low-recombination-rate,3,0
31.69115598539059,nan,nan,nan,umap,25,0.25,low-recombination-rate,3,0
27.705728615577254,nan,nan,nan,umap,50,0.05,low-recombination-rate,3,0
27.945319445057798,nan,nan,nan,umap,50,0.1,low-recombination-rate,3,0
27.017981639513742,nan,nan,nan,umap,50,0.25,low-recombination-rate,3,0
27.493239649714035,nan,nan,nan,umap,100,0.05,low-recombination-rate,3,0
27.181085144868728,nan,nan,nan,umap,100,0.1,low-recombination-rate,3,0
28.660837275218014,nan,nan,nan,umap,100,0.25,low-recombination-rate,3,0
16.730639702039937,2,nan,nan,pca,nan,nan,low-recombination-rate,3,1
16.148890033375185,3,nan,nan,pca,nan,nan,low-recombination-rate,3,1
15.317793916495459,4,nan,nan,pca,nan,nan,low-recombination-rate,3,1
14.650591043676194,5,nan,nan,pca,nan,nan,low-recombination-rate,3,1
14.867033506005031,6,nan,nan,pca,nan,nan,low-recombination-rate,3,1
10.519054747926374,2,nan,nan,mds,nan,nan,low-recombination-rate,3,1
7.633881356164525,3,nan,nan,mds,nan,nan,low-recombination-rate,3,1
6.28925358916898,4,nan,nan,mds,nan,nan,low-recombination-rate,3,1
5.427677676461548,5,nan,nan,mds,nan,nan,low-recombination-rate,3,1
4.791571401941224,6,nan,nan,mds,nan,nan,low-recombination-rate,3,1
4.3243523201357,7,nan,nan,mds,nan,nan,low-recombination-rate,3,1
3.939277221962504,8,nan,nan,mds,nan,nan,low-recombination-rate,3,1
3.66432080858432,9,nan,nan,mds,nan,nan,low-recombination-rate,3,1
3.427321039830213,10,nan,nan,mds,nan,nan,low-recombination-rate,3,1
28.720624579002163,nan,15.0,100.0,t-sne,nan,nan,low-recombination-rate,3,1
27.109999696255525,nan,15.0,200.0,t-sne,nan,nan,low-recombination-rate,3,1
28.46185492824316,nan,15.0,500.0,t-sne,nan,nan,low-recombination-rate,3,1
28.529137175396926,nan,30.0,100.0,t-sne,nan,nan,low-recombination-rate,3,1
26.73258241995461,nan,30.0,200.0,t-sne,nan,nan,low-recombination-rate,3,1
27.334038779922288,nan,30.0,500.0,t-sne,nan,nan,low-recombination-rate,3,1
31.337465852180518,nan,100.0,100.0,t-sne,nan,nan,low-recombination-rate,3,1
27.721288967926146,nan,100.0,200.0,t-sne,nan,nan,low-recombination-rate,3,1
25.326890915926423,nan,100.0,500.0,t-sne,nan,nan,low-recombination-rate,3,1
21.14732091200662,nan,200.0,100.0,t-sne,nan,nan,low-recombination-rate,3,1
20.590601025930184,nan,200.0,200.0,t-sne,nan,nan,low-recombination-rate,3,1
21.292912005013353,nan,200.0,500.0,t-sne,nan,nan,low-recombination-rate,3,1
20.50345295874102,nan,300.0,100.0,t-sne,nan,nan,low-recombination-rate,3,1
19.169544791895465,nan,300.0,200.0,t-sne,nan,nan,low-recombination-rate,3,1
18.657176932732177,nan,300.0,500.0,t-sne,nan,nan,low-recombination-rate,3,1
27.7278076274476,nan,nan,nan,umap,25,0.05,low-recombination-rate,3,1
26.899928547640528,nan,nan,nan,umap,25,0.1,low-recombination-rate,3,1
28.63906936633227,nan,nan,nan,umap,25,0.25,low-recombination-rate,3,1
26.053291539723524,nan,nan,nan,umap,50,0.05,low-recombination-rate,3,1
27.282612084046367,nan,nan,nan,umap,50,0.1,low-recombination-rate,3,1
26.941230281673427,nan,nan,nan,umap,50,0.25,low-recombination-rate,3,1
22.392172028311542,nan,nan,nan,umap,100,0.05,low-recombination-rate,3,1
27.761710640084505,nan,nan,nan,umap,100,0.1,low-recombination-rate,3,1
30.992809754264396,nan,nan,nan,umap,100,0.25,low-recombination-rate,3,1
26.625797321659316,2,nan,nan,pca,nan,nan,low-recombination-rate,3,2
21.23453439996631,3,nan,nan,pca,nan,nan,low-recombination-rate,3,2
20.565202467379482,4,nan,nan,pca,nan,nan,low-recombination-rate,3,2
19.874739589544596,5,nan,nan,pca,nan,nan,low-recombination-rate,3,2
19.643288493553552,6,nan,nan,pca,nan,nan,low-recombination-rate,3,2
14.984859266577628,2,nan,nan,mds,nan,nan,low-recombination-rate,3,2
10.024037714469939,3,nan,nan,mds,nan,nan,low-recombination-rate,3,2
7.991955803312961,4,nan,nan,mds,nan,nan,low-recombination-rate,3,2
6.617282639154564,5,nan,nan,mds,nan,nan,low-recombination-rate,3,2
5.668711945299967,6,nan,nan,mds,nan,nan,low-recombination-rate,3,2
4.921943710160332,7,nan,nan,mds,nan,nan,low-recombination-rate,3,2
4.374613965712595,8,nan,nan,mds,nan,nan,low-recombination-rate,3,2
3.94001660475117,9,nan,nan,mds,nan,nan,low-recombination-rate,3,2
3.590273936390428,10,nan,nan,mds,nan,nan,low-recombination-rate,3,2
39.94679111378538,nan,15.0,100.0,t-sne,nan,nan,low-recombination-rate,3,2
40.24873585629806,nan,15.0,200.0,t-sne,nan,nan,low-recombination-rate,3,2
40.47320383490476,nan,15.0,500.0,t-sne,nan,nan,low-recombination-rate,3,2
39.32391696722467,nan,30.0,100.0,t-sne,nan,nan,low-recombination-rate,3,2
37.849261878126846,nan,30.0,200.0,t-sne,nan,nan,low-recombination-rate,3,2
39.895588850897745,nan,30.0,500.0,t-sne,nan,nan,low-recombination-rate,3,2
38.05415864010362,nan,100.0,100.0,t-sne,nan,nan,low-recombination-rate,3,2
38.38478401988381,nan,100.0,200.0,t-sne,nan,nan,low-recombination-rate,3,2
37.11051445242816,nan,100.0,500.0,t-sne,nan,nan,low-recombination-rate,3,2
36.20326988048524,nan,200.0,100.0,t-sne,nan,nan,low-recombination-rate,3,2
36.18016852596697,nan,200.0,200.0,t-sne,nan,nan,low-recombination-rate,3,2
35.524787321138135,nan,200.0,500.0,t-sne,nan,nan,low-recombination-rate,3,2
29.898637841190446,nan,300.0,100.0,t-sne,nan,nan,low-recombination-rate,3,2
29.991086253277974,nan,300.0,200.0,t-sne,nan,nan,low-recombination-rate,3,2
27.489043128310243,nan,300.0,500.0,t-sne,nan,nan,low-recombination-rate,3,2
35.76042015050539,nan,nan,nan,umap,25,0.05,low-recombination-rate,3,2
38.639416105346584,nan,nan,nan,umap,25,0.1,low-recombination-rate,3,2
39.86629279310286,nan,nan,nan,umap,25,0.25,low-recombination-rate,3,2
37.719669757858675,nan,nan,nan,umap,50,0.05,low-recombination-rate,3,2
35.22651371920194,nan,nan,nan,umap,50,0.1,low-recombination-rate,3,2
36.174258841454666,nan,nan,nan,umap,50,0.25,low-recombination-rate,3,2
33.26051556127887,nan,nan,nan,umap,100,0.05,low-recombination-rate,3,2
38.162886153471,nan,nan,nan,umap,100,0.1,low-recombination-rate,3,2
33.84677925528529,nan,nan,nan,umap,100,0.25,low-recombination-rate,3,2
15.69419275382731,2,nan,nan,pca,nan,nan,low-recombination-rate,3,3
12.41739846406192,3,nan,nan,pca,nan,nan,low-recombination-rate,3,3
11.619440321244841,4,nan,nan,pca,nan,nan,low-recombination-rate,3,3
11.563277903756404,5,nan,nan,pca,nan,nan,low-recombination-rate,3,3
11.547900986648393,6,nan,nan,pca,nan,nan,low-recombination-rate,3,3
10.03658708157438,2,nan,nan,mds,nan,nan,low-recombination-rate,3,3
7.53246989325971,3,nan,nan,mds,nan,nan,low-recombination-rate,3,3
6.247177209034977,4,nan,nan,mds,nan,nan,low-recombination-rate,3,3
5.339090173576104,5,nan,nan,mds,nan,nan,low-recombination-rate,3,3
4.701929804963079,6,nan,nan,mds,nan,nan,low-recombination-rate,3,3
4.243727599352343,7,nan,nan,mds,nan,nan,low-recombination-rate,3,3
3.8737055920078074,8,nan,nan,mds,nan,nan,low-recombination-rate,3,3
3.5845501990323765,9,nan,nan,mds,nan,nan,low-recombination-rate,3,3
3.348871907923463,10,nan,nan,mds,nan,nan,low-recombination-rate,3,3
24.994854933865707,nan,15.0,100.0,t-sne,nan,nan,low-recombination-rate,3,3
24.845095013883945,nan,15.0,200.0,t-sne,nan,nan,low-recombination-rate,3,3
24.702403757192474,nan,15.0,500.0,t-sne,nan,nan,low-recombination-rate,3,3
24.35662523651569,nan,30.0,100.0,t-sne,nan,nan,low-recombination-rate,3,3
22.572849330017053,nan,30.0,200.0,t-sne,nan,nan,low-recombination-rate,3,3
23.95481815295075,nan,30.0,500.0,t-sne,nan,nan,low-recombination-rate,3,3
19.658036961038743,nan,100.0,100.0,t-sne,nan,nan,low-recombination-rate,3,3
19.998699348010962,nan,100.0,200.0,t-sne,nan,nan,low-recombination-rate,3,3
21.654357079371,nan,100.0,500.0,t-sne,nan,nan,low-recombination-rate,3,3
30.080980099441916,nan,200.0,100.0,t-sne,nan,nan,low-recombination-rate,3,3
30.560502226652847,nan,200.0,200.0,t-sne,nan,nan,low-recombination-rate,3,3
32.191689850718305,nan,200.0,500.0,t-sne,nan,nan,low-recombination-rate,3,3
37.338140099083496,nan,300.0,100.0,t-sne,nan,nan,low-recombination-rate,3,3
35.87314068681018,nan,300.0,200.0,t-sne,nan,nan,low-recombination-rate,3,3
36.50497287498499,nan,300.0,500.0,t-sne,nan,nan,low-recombination-rate,3,3
20.13759933626295,nan,nan,nan,umap,25,0.05,low-recombination-rate,3,3
22.79055075938602,nan,nan,nan,umap,25,0.1,low-recombination-rate,3,3
22.714427198817642,nan,nan,nan,umap,25,0.25,low-recombination-rate,3,3
20.351875472151832,nan,nan,nan,umap,50,0.05,low-recombination-rate,3,3
18.298474964508863,nan,nan,nan,umap,50,0.1,low-recombination-rate,3,3
20.36258695583108,nan,nan,nan,umap,50,0.25,low-recombination-rate,3,3
19.92518238615979,nan,nan,nan,umap,100,0.05,low-recombination-rate,3,3
20.157605516762203,nan,nan,nan,umap,100,0.1,low-recombination-rate,3,3
26.28699719453665,nan,nan,nan,umap,100,0.25,low-recombination-rate,3,3
11.366929226086437,2,nan,nan,pca,nan,nan,low-recombination-rate,3,4
11.2255578193453,3,nan,nan,pca,nan,nan,low-recombination-rate,3,4
11.780680866157049,4,nan,nan,pca,nan,nan,low-recombination-rate,3,4
11.035158997372148,5,nan,nan,pca,nan,nan,low-recombination-rate,3,4
11.62412048463131,6,nan,nan,pca,nan,nan,low-recombination-rate,3,4
8.460369583512719,2,nan,nan,mds,nan,nan,low-recombination-rate,3,4
6.878153504279557,3,nan,nan,mds,nan,nan,low-recombination-rate,3,4
5.9123756307364514,4,nan,nan,mds,nan,nan,low-recombination-rate,3,4
5.240868329970377,5,nan,nan,mds,nan,nan,low-recombination-rate,3,4
4.684911987868501,6,nan,nan,mds,nan,nan,low-recombination-rate,3,4
4.273656645017001,7,nan,nan,mds,nan,nan,low-recombination-rate,3,4
3.923919219820362,8,nan,nan,mds,nan,nan,low-recombination-rate,3,4
3.6351798207540345,9,nan,nan,mds,nan,nan,low-recombination-rate,3,4
3.407074717821493,10,nan,nan,mds,nan,nan,low-recombination-rate,3,4
15.258062595228948,nan,15.0,100.0,t-sne,nan,nan,low-recombination-rate,3,4
14.987147223315207,nan,15.0,200.0,t-sne,nan,nan,low-recombination-rate,3,4
15.387876762738776,nan,15.0,500.0,t-sne,nan,nan,low-recombination-rate,3,4
14.431517479859494,nan,30.0,100.0,t-sne,nan,nan,low-recombination-rate,3,4
14.487319247735392,nan,30.0,200.0,t-sne,nan,nan,low-recombination-rate,3,4
15.808184687367033,nan,30.0,500.0,t-sne,nan,nan,low-recombination-rate,3,4
18.479814120869065,nan,100.0,100.0,t-sne,nan,nan,low-recombination-rate,3,4
17.028027803125276,nan,100.0,200.0,t-sne,nan,nan,low-recombination-rate,3,4
17.138035510362275,nan,100.0,500.0,t-sne,nan,nan,low-recombination-rate,3,4
14.881863626439106,nan,200.0,100.0,t-sne,nan,nan,low-recombination-rate,3,4
13.3868450861695,nan,200.0,200.0,t-sne,nan,nan,low-recombination-rate,3,4
13.114932913706406,nan,200.0,500.0,t-sne,nan,nan,low-recombination-rate,3,4
12.019620433583102,nan,300.0,100.0,t-sne,nan,nan,low-recombination-rate,3,4
11.76636571345674,nan,300.0,200.0,t-sne,nan,nan,low-recombination-rate,3,4
12.472864511282111,nan,300.0,500.0,t-sne,nan,nan,low-recombination-rate,3,4
17.70593397881723,nan,nan,nan,umap,25,0.05,low-recombination-rate,3,4
17.986878406594027,nan,nan,nan,umap,25,0.1,low-recombination-rate,3,4
19.112834258310784,nan,nan,nan,umap,25,0.25,low-recombination-rate,3,4
17.112585315695306,nan,nan,nan,umap,50,0.05,low-recombination-rate,3,4
16.041201968468286,nan,nan,nan,umap,50,0.1,low-recombination-rate,3,4
16.784266843113606,nan,nan,nan,umap,50,0.25,low-recombination-rate,3,4
17.213208432114126,nan,nan,nan,umap,100,0.05,low-recombination-rate,3,4
16.002960263424285,nan,nan,nan,umap,100,0.1,low-recombination-rate,3,4
23.69217409767598,nan,nan,nan,umap,100,0.25,low-recombination-rate,3,4
13.06802256849106,2,nan,nan,pca,nan,nan,low-recombination-rate,3,5
12.980188282128161,3,nan,nan,pca,nan,nan,low-recombination-rate,3,5
13.64966074944992,4,nan,nan,pca,nan,nan,low-recombination-rate,3,5
13.46157275650258,5,nan,nan,pca,nan,nan,low-recombination-rate,3,5
13.22697324023479,6,nan,nan,pca,nan,nan,low-recombination-rate,3,5
7.206417700146879,2,nan,nan,mds,nan,nan,low-recombination-rate,3,5
6.067849305204523,3,nan,nan,mds,nan,nan,low-recombination-rate,3,5
5.482725186228356,4,nan,nan,mds,nan,nan,low-recombination-rate,3,5
4.904906136303161,5,nan,nan,mds,nan,nan,low-recombination-rate,3,5
4.5129408762096075,6,nan,nan,mds,nan,nan,low-recombination-rate,3,5
4.07679711636256,7,nan,nan,mds,nan,nan,low-recombination-rate,3,5
3.786496029781936,8,nan,nan,mds,nan,nan,low-recombination-rate,3,5
3.5231794487238455,9,nan,nan,mds,nan,nan,low-recombination-rate,3,5
3.3125181100740964,10,nan,nan,mds,nan,nan,low-recombination-rate,3,5
12.057308103022107,nan,15.0,100.0,t-sne,nan,nan,low-recombination-rate,3,5
12.223709216642353,nan,15.0,200.0,t-sne,nan,nan,low-recombination-rate,3,5
12.402843454044861,nan,15.0,500.0,t-sne,nan,nan,low-recombination-rate,3,5
11.898690057438662,nan,30.0,100.0,t-sne,nan,nan,low-recombination-rate,3,5
12.033545243092503,nan,30.0,200.0,t-sne,nan,nan,low-recombination-rate,3,5
11.591084244118258,nan,30.0,500.0,t-sne,nan,nan,low-recombination-rate,3,5
10.673987310182195,nan,100.0,100.0,t-sne,nan,nan,low-recombination-rate,3,5
10.612924464935901,nan,100.0,200.0,t-sne,nan,nan,low-recombination-rate,3,5
10.413632843806676,nan,100.0,500.0,t-sne,nan,nan,low-recombination-rate,3,5
10.38173959094326,nan,200.0,100.0,t-sne,nan,nan,low-recombination-rate,3,5
10.527140041800402,nan,200.0,200.0,t-sne,nan,nan,low-recombination-rate,3,5
10.328037747446585,nan,200.0,500.0,t-sne,nan,nan,low-recombination-rate,3,5
10.401941752352975,nan,300.0,100.0,t-sne,nan,nan,low-recombination-rate,3,5
10.039948496664353,nan,300.0,200.0,t-sne,nan,nan,low-recombination-rate,3,5
10.253267638658919,nan,300.0,500.0,t-sne,nan,nan,low-recombination-rate,3,5
12.675395669746866,nan,nan,nan,umap,25,0.05,low-recombination-rate,3,5
11.632794708214242,nan,nan,nan,umap,25,0.1,low-recombination-rate,3,5
12.850616601454208,nan,nan,nan,umap,25,0.25,low-recombination-rate,3,5
12.969521959732878,nan,nan,nan,umap,50,0.05,low-recombination-rate,3,5
12.439674035350711,nan,nan,nan,umap,50,0.1,low-recombination-rate,3,5
12.420830052877427,nan,nan,nan,umap,50,0.25,low-recombination-rate,3,5
13.031615953770034,nan,nan,nan,umap,100,0.05,low-recombination-rate,3,5
12.466112662822226,nan,nan,nan,umap,100,0.1,low-recombination-rate,3,5
13.955171935025334,nan,nan,nan,umap,100,0.25,low-recombination-rate,3,5
10.201997206954223,2,nan,nan,pca,nan,nan,low-recombination-rate,3,6
9.974265487271305,3,nan,nan,pca,nan,nan,low-recombination-rate,3,6
9.777236223416407,4,nan,nan,pca,nan,nan,low-recombination-rate,3,6
9.428824925552824,5,nan,nan,pca,nan,nan,low-recombination-rate,3,6
9.304761618458379,6,nan,nan,pca,nan,nan,low-recombination-rate,3,6
6.39870589993758,2,nan,nan,mds,nan,nan,low-recombination-rate,3,6
5.756199200435186,3,nan,nan,mds,nan,nan,low-recombination-rate,3,6
5.234327405768127,4,nan,nan,mds,nan,nan,low-recombination-rate,3,6
4.742121969118005,5,nan,nan,mds,nan,nan,low-recombination-rate,3,6
4.328520140379397,6,nan,nan,mds,nan,nan,low-recombination-rate,3,6
3.9921195194265793,7,nan,nan,mds,nan,nan,low-recombination-rate,3,6
3.726991191893316,8,nan,nan,mds,nan,nan,low-recombination-rate,3,6
3.4764696527954437,9,nan,nan,mds,nan,nan,low-recombination-rate,3,6
3.2925498386018814,10,nan,nan,mds,nan,nan,low-recombination-rate,3,6
12.775167862231452,nan,15.0,100.0,t-sne,nan,nan,low-recombination-rate,3,6
13.05816769862901,nan,15.0,200.0,t-sne,nan,nan,low-recombination-rate,3,6
13.499381433444233,nan,15.0,500.0,t-sne,nan,nan,low-recombination-rate,3,6
11.404093661639005,nan,30.0,100.0,t-sne,nan,nan,low-recombination-rate,3,6
11.531388051090653,nan,30.0,200.0,t-sne,nan,nan,low-recombination-rate,3,6
12.424090661142989,nan,30.0,500.0,t-sne,nan,nan,low-recombination-rate,3,6
10.432320097207308,nan,100.0,100.0,t-sne,nan,nan,low-recombination-rate,3,6
10.87357972124771,nan,100.0,200.0,t-sne,nan,nan,low-recombination-rate,3,6
11.444825466730318,nan,100.0,500.0,t-sne,nan,nan,low-recombination-rate,3,6
10.144952170954657,nan,200.0,100.0,t-sne,nan,nan,low-recombination-rate,3,6
10.258651008400667,nan,200.0,200.0,t-sne,nan,nan,low-recombination-rate,3,6
10.052177440029453,nan,200.0,500.0,t-sne,nan,nan,low-recombination-rate,3,6
9.727395367829974,nan,300.0,100.0,t-sne,nan,nan,low-recombination-rate,3,6
9.603238608139181,nan,300.0,200.0,t-sne,nan,nan,low-recombination-rate,3,6
9.909962808833322,nan,300.0,500.0,t-sne,nan,nan,low-recombination-rate,3,6
14.326325366504143,nan,nan,nan,umap,25,0.05,low-recombination-rate,3,6
14.491421045799472,nan,nan,nan,umap,25,0.1,low-recombination-rate,3,6
16.581009192774886,nan,nan,nan,umap,25,0.25,low-recombination-rate,3,6
14.424427015962927,nan,nan,nan,umap,50,0.05,low-recombination-rate,3,6
14.27185089519953,nan,nan,nan,umap,50,0.1,low-recombination-rate,3,6
16.798026717934782,nan,nan,nan,umap,50,0.25,low-recombination-rate,3,6
14.747421114918094,nan,nan,nan,umap,100,0.05,low-recombination-rate,3,6
16.22185529711512,nan,nan,nan,umap,100,0.1,low-recombination-rate,3,6
14.323403077838046,nan,nan,nan,umap,100,0.25,low-recombination-rate,3,6
12.445182469296737,2,nan,nan,pca,nan,nan,low-recombination-rate,3,7
11.559401285985887,3,nan,nan,pca,nan,nan,low-recombination-rate,3,7
11.330181642644126,4,nan,nan,pca,nan,nan,low-recombination-rate,3,7
11.315987891945463,5,nan,nan,pca,nan,nan,low-recombination-rate,3,7
11.257148682017718,6,nan,nan,pca,nan,nan,low-recombination-rate,3,7
7.016635292107279,2,nan,nan,mds,nan,nan,low-recombination-rate,3,7
6.272435478577117,3,nan,nan,mds,nan,nan,low-recombination-rate,3,7
5.520832545548795,4,nan,nan,mds,nan,nan,low-recombination-rate,3,7
5.003458712242042,5,nan,nan,mds,nan,nan,low-recombination-rate,3,7
4.528813242059419,6,nan,nan,mds,nan,nan,low-recombination-rate,3,7
4.141925291976019,7,nan,nan,mds,nan,nan,low-recombination-rate,3,7
