mae,components,perplexity,learning_rate,method,nearest_neighbors,min_dist,recombination_rate,replicate,train_test_split
4.005140305316636,8,nan,nan,mds,nan,nan,high-recombination-rate,3,7
3.7255211501005525,9,nan,nan,mds,nan,nan,high-recombination-rate,3,7
3.508142670687042,10,nan,nan,mds,nan,nan,high-recombination-rate,3,7
18.402125644791358,nan,15.0,100.0,t-sne,nan,nan,high-recombination-rate,3,7
17.735722909559417,nan,15.0,200.0,t-sne,nan,nan,high-recombination-rate,3,7
18.08942140086723,nan,15.0,500.0,t-sne,nan,nan,high-recombination-rate,3,7
16.828822645611876,nan,30.0,100.0,t-sne,nan,nan,high-recombination-rate,3,7
17.069398717976913,nan,30.0,200.0,t-sne,nan,nan,high-recombination-rate,3,7
16.941031888375505,nan,30.0,500.0,t-sne,nan,nan,high-recombination-rate,3,7
17.174980086930304,nan,100.0,100.0,t-sne,nan,nan,high-recombination-rate,3,7
16.89904062542897,nan,100.0,200.0,t-sne,nan,nan,high-recombination-rate,3,7
15.917537323721678,nan,100.0,500.0,t-sne,nan,nan,high-recombination-rate,3,7
13.815132390467218,nan,200.0,100.0,t-sne,nan,nan,high-recombination-rate,3,7
14.014388681668619,nan,200.0,200.0,t-sne,nan,nan,high-recombination-rate,3,7
13.860365647415088,nan,200.0,500.0,t-sne,nan,nan,high-recombination-rate,3,7
13.980549901153676,nan,300.0,100.0,t-sne,nan,nan,high-recombination-rate,3,7
13.689547272309317,nan,300.0,200.0,t-sne,nan,nan,high-recombination-rate,3,7
13.51271124119133,nan,300.0,500.0,t-sne,nan,nan,high-recombination-rate,3,7
17.25181288324327,nan,nan,nan,umap,25,0.05,high-recombination-rate,3,7
16.62751832335813,nan,nan,nan,umap,25,0.1,high-recombination-rate,3,7
17.940329929140702,nan,nan,nan,umap,25,0.25,high-recombination-rate,3,7
15.071415017454868,nan,nan,nan,umap,50,0.05,high-recombination-rate,3,7
16.253098572549046,nan,nan,nan,umap,50,0.1,high-recombination-rate,3,7
16.393593505369854,nan,nan,nan,umap,50,0.25,high-recombination-rate,3,7
14.807513782881413,nan,nan,nan,umap,100,0.05,high-recombination-rate,3,7
15.292343725955993,nan,nan,nan,umap,100,0.1,high-recombination-rate,3,7
15.950653380239576,nan,nan,nan,umap,100,0.25,high-recombination-rate,3,7
10.439079611287168,2,nan,nan,pca,nan,nan,high-recombination-rate,3,8
10.13559547905598,3,nan,nan,pca,nan,nan,high-recombination-rate,3,8
9.924314836553215,4,nan,nan,pca,nan,nan,high-recombination-rate,3,8
9.849096378087085,5,nan,nan,pca,nan,nan,high-recombination-rate,3,8
9.933044302463808,6,nan,nan,pca,nan,nan,high-recombination-rate,3,8
6.869799833420228,2,nan,nan,mds,nan,nan,high-recombination-rate,3,8
6.048464886801755,3,nan,nan,mds,nan,nan,high-recombination-rate,3,8
5.4246771655300945,4,nan,nan,mds,nan,nan,high-recombination-rate,3,8
4.8912606119795505,5,nan,nan,mds,nan,nan,high-recombination-rate,3,8
4.428472870147264,6,nan,nan,mds,nan,nan,high-recombination-rate,3,8
4.034001271291618,7,nan,nan,mds,nan,nan,high-recombination-rate,3,8
3.735126724405986,8,nan,nan,mds,nan,nan,high-recombination-rate,3,8
3.4637167242645184,9,nan,nan,mds,nan,nan,high-recombination-rate,3,8
3.2408031517075706,10,nan,nan,mds,nan,nan,high-recombination-rate,3,8
14.952102956359585,nan,15.0,100.0,t-sne,nan,nan,high-recombination-rate,3,8
14.749261174218157,nan,15.0,200.0,t-sne,nan,nan,high-recombination-rate,3,8
14.648578674282433,nan,15.0,500.0,t-sne,nan,nan,high-recombination-rate,3,8
14.120739100898998,nan,30.0,100.0,t-sne,nan,nan,high-recombination-rate,3,8
13.877359678618049,nan,30.0,200.0,t-sne,nan,nan,high-recombination-rate,3,8
14.165286071510382,nan,30.0,500.0,t-sne,nan,nan,high-recombination-rate,3,8
10.285275365733982,nan,100.0,100.0,t-sne,nan,nan,high-recombination-rate,3,8
10.213405124215837,nan,100.0,200.0,t-sne,nan,nan,high-recombination-rate,3,8
10.179485873569293,nan,100.0,500.0,t-sne,nan,nan,high-recombination-rate,3,8
10.057199827382695,nan,200.0,100.0,t-sne,nan,nan,high-recombination-rate,3,8
10.457774626345527,nan,200.0,200.0,t-sne,nan,nan,high-recombination-rate,3,8
10.122278320653193,nan,200.0,500.0,t-sne,nan,nan,high-recombination-rate,3,8
10.144640882282378,nan,300.0,100.0,t-sne,nan,nan,high-recombination-rate,3,8
9.923418955658281,nan,300.0,200.0,t-sne,nan,nan,high-recombination-rate,3,8
10.605499765691864,nan,300.0,500.0,t-sne,nan,nan,high-recombination-rate,3,8
15.934306097657664,nan,nan,nan,umap,25,0.05,high-recombination-rate,3,8
15.312971421172612,nan,nan,nan,umap,25,0.1,high-recombination-rate,3,8
14.71955698011363,nan,nan,nan,umap,25,0.25,high-recombination-rate,3,8
14.74403583075313,nan,nan,nan,umap,50,0.05,high-recombination-rate,3,8
15.236820889933572,nan,nan,nan,umap,50,0.1,high-recombination-rate,3,8
15.62699929570927,nan,nan,nan,umap,50,0.25,high-recombination-rate,3,8
14.596399907631284,nan,nan,nan,umap,100,0.05,high-recombination-rate,3,8
14.469062835481797,nan,nan,nan,umap,100,0.1,high-recombination-rate,3,8
14.549201242085202,nan,nan,nan,umap,100,0.25,high-recombination-rate,3,8
13.141086429930015,2,nan,nan,pca,nan,nan,high-recombination-rate,3,9
12.681160614405881,3,nan,nan,pca,nan,nan,high-recombination-rate,3,9
12.213302914167468,4,nan,nan,pca,nan,nan,high-recombination-rate,3,9
11.63933137208277,5,nan,nan,pca,nan,nan,high-recombination-rate,3,9
11.687030173837048,6,nan,nan,pca,nan,nan,high-recombination-rate,3,9
8.428321175306454,2,nan,nan,mds,nan,nan,high-recombination-rate,3,9
6.74069978782615,3,nan,nan,mds,nan,nan,high-recombination-rate,3,9
5.919684243174308,4,nan,nan,mds,nan,nan,high-recombination-rate,3,9
5.214879166927264,5,nan,nan,mds,nan,nan,high-recombination-rate,3,9
4.701030679922664,6,nan,nan,mds,nan,nan,high-recombination-rate,3,9
4.242284395695651,7,nan,nan,mds,nan,nan,high-recombination-rate,3,9
3.8604537987385514,8,nan,nan,mds,nan,nan,high-recombination-rate,3,9
3.6399942911451144,9,nan,nan,mds,nan,nan,high-recombination-rate,3,9
3.37392463260823,10,nan,nan,mds,nan,nan,high-recombination-rate,3,9
19.969551400408122,nan,15.0,100.0,t-sne,nan,nan,high-recombination-rate,3,9
20.186571945436,nan,15.0,200.0,t-sne,nan,nan,high-recombination-rate,3,9
19.715785393725994,nan,15.0,500.0,t-sne,nan,nan,high-recombination-rate,3,9
19.4753777131008,nan,30.0,100.0,t-sne,nan,nan,high-recombination-rate,3,9
19.545383077291977,nan,30.0,200.0,t-sne,nan,nan,high-recombination-rate,3,9
19.578992445894897,nan,30.0,500.0,t-sne,nan,nan,high-recombination-rate,3,9
19.87080044893265,nan,100.0,100.0,t-sne,nan,nan,high-recombination-rate,3,9
21.692461150442416,nan,100.0,200.0,t-sne,nan,nan,high-recombination-rate,3,9
18.819653557582466,nan,100.0,500.0,t-sne,nan,nan,high-recombination-rate,3,9
17.884940286897866,nan,200.0,100.0,t-sne,nan,nan,high-recombination-rate,3,9
17.422668074147065,nan,200.0,200.0,t-sne,nan,nan,high-recombination-rate,3,9
17.34588320865239,nan,200.0,500.0,t-sne,nan,nan,high-recombination-rate,3,9
15.820794125838678,nan,300.0,100.0,t-sne,nan,nan,high-recombination-rate,3,9
16.40347899010344,nan,300.0,200.0,t-sne,nan,nan,high-recombination-rate,3,9
16.045241497109878,nan,300.0,500.0,t-sne,nan,nan,high-recombination-rate,3,9
20.565859062019936,nan,nan,nan,umap,25,0.05,high-recombination-rate,3,9
20.135654779119108,nan,nan,nan,umap,25,0.1,high-recombination-rate,3,9
21.47490954627078,nan,nan,nan,umap,25,0.25,high-recombination-rate,3,9
21.749331925055444,nan,nan,nan,umap,50,0.05,high-recombination-rate,3,9
20.671304725005232,nan,nan,nan,umap,50,0.1,high-recombination-rate,3,9
20.08413202601815,nan,nan,nan,umap,50,0.25,high-recombination-rate,3,9
21.124747222436284,nan,nan,nan,umap,100,0.05,high-recombination-rate,3,9
22.509410783951857,nan,nan,nan,umap,100,0.1,high-recombination-rate,3,9
21.69491837099899,nan,nan,nan,umap,100,0.25,high-recombination-rate,3,9
10.86699943461616,2,nan,nan,pca,nan,nan,high-recombination-rate,4,0
9.856635849811049,3,nan,nan,pca,nan,nan,high-recombination-rate,4,0
9.721403544688243,4,nan,nan,pca,nan,nan,high-recombination-rate,4,0
9.56344286828945,5,nan,nan,pca,nan,nan,high-recombination-rate,4,0
9.806459313403424,6,nan,nan,pca,nan,nan,high-recombination-rate,4,0
8.029477244231298,2,nan,nan,mds,nan,nan,high-recombination-rate,4,0
6.6384135557677775,3,nan,nan,mds,nan,nan,high-recombination-rate,4,0
5.735066988337983,4,nan,nan,mds,nan,nan,high-recombination-rate,4,0
5.0970512385703906,5,nan,nan,mds,nan,nan,high-recombination-rate,4,0
4.579991004868967,6,nan,nan,mds,nan,nan,high-recombination-rate,4,0
4.159311565715732,7,nan,nan,mds,nan,nan,high-recombination-rate,4,0
3.8385861106594934,8,nan,nan,mds,nan,nan,high-recombination-rate,4,0
3.5822163673642717,9,nan,nan,mds,nan,nan,high-recombination-rate,4,0
3.333631569603499,10,nan,nan,mds,nan,nan,high-recombination-rate,4,0
13.360500964008777,nan,15.0,100.0,t-sne,nan,nan,high-recombination-rate,4,0
13.734823011315267,nan,15.0,200.0,t-sne,nan,nan,high-recombination-rate,4,0
13.52272230318239,nan,15.0,500.0,t-sne,nan,nan,high-recombination-rate,4,0
12.142072630459966,nan,30.0,100.0,t-sne,nan,nan,high-recombination-rate,4,0
12.55059310167411,nan,30.0,200.0,t-sne,nan,nan,high-recombination-rate,4,0
13.632954655949357,nan,30.0,500.0,t-sne,nan,nan,high-recombination-rate,4,0
11.23354551631807,nan,100.0,100.0,t-sne,nan,nan,high-recombination-rate,4,0
11.363214075363265,nan,100.0,200.0,t-sne,nan,nan,high-recombination-rate,4,0
11.613793741729175,nan,100.0,500.0,t-sne,nan,nan,high-recombination-rate,4,0
10.802982732599865,nan,200.0,100.0,t-sne,nan,nan,high-recombination-rate,4,0
10.226933457051587,nan,200.0,200.0,t-sne,nan,nan,high-recombination-rate,4,0
10.197229016518177,nan,200.0,500.0,t-sne,nan,nan,high-recombination-rate,4,0
9.828325253339303,nan,300.0,100.0,t-sne,nan,nan,high-recombination-rate,4,0
9.47139055439726,nan,300.0,200.0,t-sne,nan,nan,high-recombination-rate,4,0
9.681678617923232,nan,300.0,500.0,t-sne,nan,nan,high-recombination-rate,4,0
12.675423370807522,nan,nan,nan,umap,25,0.05,high-recombination-rate,4,0
12.356449129371631,nan,nan,nan,umap,25,0.1,high-recombination-rate,4,0
13.93741106556337,nan,nan,nan,umap,25,0.25,high-recombination-rate,4,0
12.046153026874682,nan,nan,nan,umap,50,0.05,high-recombination-rate,4,0
12.176292805820792,nan,nan,nan,umap,50,0.1,high-recombination-rate,4,0
12.391243657558965,nan,nan,nan,umap,50,0.25,high-recombination-rate,4,0
12.70101621339851,nan,nan,nan,umap,100,0.05,high-recombination-rate,4,0
12.535799464068205,nan,nan,nan,umap,100,0.1,high-recombination-rate,4,0
13.274020151465917,nan,nan,nan,umap,100,0.25,high-recombination-rate,4,0
11.130100738143101,2,nan,nan,pca,nan,nan,high-recombination-rate,4,1
10.657763067076992,3,nan,nan,pca,nan,nan,high-recombination-rate,4,1
10.293138515334004,4,nan,nan,pca,nan,nan,high-recombination-rate,4,1
9.998588883464887,5,nan,nan,pca,nan,nan,high-recombination-rate,4,1
9.724562483246917,6,nan,nan,pca,nan,nan,high-recombination-rate,4,1
8.922195266706401,2,nan,nan,mds,nan,nan,high-recombination-rate,4,1
7.323558470043557,3,nan,nan,mds,nan,nan,high-recombination-rate,4,1
6.207306759921536,4,nan,nan,mds,nan,nan,high-recombination-rate,4,1
5.459872222781363,5,nan,nan,mds,nan,nan,high-recombination-rate,4,1
4.877694873638471,6,nan,nan,mds,nan,nan,high-recombination-rate,4,1
4.414592793071551,7,nan,nan,mds,nan,nan,high-recombination-rate,4,1
4.0466239919504,8,nan,nan,mds,nan,nan,high-recombination-rate,4,1
3.7469193669807006,9,nan,nan,mds,nan,nan,high-recombination-rate,4,1
3.5085791452730777,10,nan,nan,mds,nan,nan,high-recombination-rate,4,1
23.24543331012698,nan,15.0,100.0,t-sne,nan,nan,high-recombination-rate,4,1
22.016102378823458,nan,15.0,200.0,t-sne,nan,nan,high-recombination-rate,4,1
22.1422531374554,nan,15.0,500.0,t-sne,nan,nan,high-recombination-rate,4,1
21.908426919097604,nan,30.0,100.0,t-sne,nan,nan,high-recombination-rate,4,1
21.332213774341508,nan,30.0,200.0,t-sne,nan,nan,high-recombination-rate,4,1
21.007030111911764,nan,30.0,500.0,t-sne,nan,nan,high-recombination-rate,4,1
19.066736078493125,nan,100.0,100.0,t-sne,nan,nan,high-recombination-rate,4,1
17.798203779839792,nan,100.0,200.0,t-sne,nan,nan,high-recombination-rate,4,1
18.268939125582147,nan,100.0,500.0,t-sne,nan,nan,high-recombination-rate,4,1
19.25400646538523,nan,200.0,100.0,t-sne,nan,nan,high-recombination-rate,4,1
18.687866991777113,nan,200.0,200.0,t-sne,nan,nan,high-recombination-rate,4,1
18.78186390474486,nan,200.0,500.0,t-sne,nan,nan,high-recombination-rate,4,1
18.24717879850765,nan,300.0,100.0,t-sne,nan,nan,high-recombination-rate,4,1
18.791465637183855,nan,300.0,200.0,t-sne,nan,nan,high-recombination-rate,4,1
18.269892741517722,nan,300.0,500.0,t-sne,nan,nan,high-recombination-rate,4,1
21.96607302158797,nan,nan,nan,umap,25,0.05,high-recombination-rate,4,1
22.149904577501115,nan,nan,nan,umap,25,0.1,high-recombination-rate,4,1
23.253970478011052,nan,nan,nan,umap,25,0.25,high-recombination-rate,4,1
21.709493820846077,nan,nan,nan,umap,50,0.05,high-recombination-rate,4,1
22.83456297294066,nan,nan,nan,umap,50,0.1,high-recombination-rate,4,1
19.96469596478065,nan,nan,nan,umap,50,0.25,high-recombination-rate,4,1
21.47219930936065,nan,nan,nan,umap,100,0.05,high-recombination-rate,4,1
23.92150728830806,nan,nan,nan,umap,100,0.1,high-recombination-rate,4,1
24.12261628313749,nan,nan,nan,umap,100,0.25,high-recombination-rate,4,1
14.69033231344659,2,nan,nan,pca,nan,nan,high-recombination-rate,4,2
14.046277193985329,3,nan,nan,pca,nan,nan,high-recombination-rate,4,2
13.509516468742625,4,nan,nan,pca,nan,nan,high-recombination-rate,4,2
12.92131876741233,5,nan,nan,pca,nan,nan,high-recombination-rate,4,2
12.468537986217562,6,nan,nan,pca,nan,nan,high-recombination-rate,4,2
8.998478804694367,2,nan,nan,mds,nan,nan,high-recombination-rate,4,2
7.187377665737137,3,nan,nan,mds,nan,nan,high-recombination-rate,4,2
6.113789002067658,4,nan,nan,mds,nan,nan,high-recombination-rate,4,2
5.37612743244263,5,nan,nan,mds,nan,nan,high-recombination-rate,4,2
4.828700455730187,6,nan,nan,mds,nan,nan,high-recombination-rate,4,2
4.380707936208487,7,nan,nan,mds,nan,nan,high-recombination-rate,4,2
4.033927073347131,8,nan,nan,mds,nan,nan,high-recombination-rate,4,2
3.7704559218343072,9,nan,nan,mds,nan,nan,high-recombination-rate,4,2
3.5333524074527554,10,nan,nan,mds,nan,nan,high-recombination-rate,4,2
22.482911589030532,nan,15.0,100.0,t-sne,nan,nan,high-recombination-rate,4,2
21.88109458296551,nan,15.0,200.0,t-sne,nan,nan,high-recombination-rate,4,2
22.097556962750524,nan,15.0,500.0,t-sne,nan,nan,high-recombination-rate,4,2
22.781273135422378,nan,30.0,100.0,t-sne,nan,nan,high-recombination-rate,4,2
21.829423142076386,nan,30.0,200.0,t-sne,nan,nan,high-recombination-rate,4,2
22.327672519784162,nan,30.0,500.0,t-sne,nan,nan,high-recombination-rate,4,2
23.629724229928083,nan,100.0,100.0,t-sne,nan,nan,high-recombination-rate,4,2
22.44618683574854,nan,100.0,200.0,t-sne,nan,nan,high-recombination-rate,4,2
20.73595238962823,nan,100.0,500.0,t-sne,nan,nan,high-recombination-rate,4,2
15.124057664568097,nan,200.0,100.0,t-sne,nan,nan,high-recombination-rate,4,2
14.998962347061376,nan,200.0,200.0,t-sne,nan,nan,high-recombination-rate,4,2
15.026783439810334,nan,200.0,500.0,t-sne,nan,nan,high-recombination-rate,4,2
15.49451192063971,nan,300.0,100.0,t-sne,nan,nan,high-recombination-rate,4,2
14.89121512169312,nan,300.0,200.0,t-sne,nan,nan,high-recombination-rate,4,2
15.206499523667414,nan,300.0,500.0,t-sne,nan,nan,high-recombination-rate,4,2
19.88569334693142,nan,nan,nan,umap,25,0.05,high-recombination-rate,4,2
19.62877109994899,nan,nan,nan,umap,25,0.1,high-recombination-rate,4,2
21.502813335766838,nan,nan,nan,umap,25,0.25,high-recombination-rate,4,2
21.51958531685512,nan,nan,nan,umap,50,0.05,high-recombination-rate,4,2
24.358058101125597,nan,nan,nan,umap,50,0.1,high-recombination-rate,4,2
20.85636378710023,nan,nan,nan,umap,50,0.25,high-recombination-rate,4,2
21.23350398754792,nan,nan,nan,umap,100,0.05,high-recombination-rate,4,2
21.56353858559628,nan,nan,nan,umap,100,0.1,high-recombination-rate,4,2
22.226832955801537,nan,nan,nan,umap,100,0.25,high-recombination-rate,4,2
19.02640828326462,2,nan,nan,pca,nan,nan,high-recombination-rate,4,3
18.67451173089079,3,nan,nan,pca,nan,nan,high-recombination-rate,4,3
18.591713936386522,4,nan,nan,pca,nan,nan,high-recombination-rate,4,3
17.919810552936287,5,nan,nan,pca,nan,nan,high-recombination-rate,4,3
17.2740209645259,6,nan,nan,pca,nan,nan,high-recombination-rate,4,3
14.248108636685743,2,nan,nan,mds,nan,nan,high-recombination-rate,4,3
10.195071207882533,3,nan,nan,mds,nan,nan,high-recombination-rate,4,3
8.273192630547692,4,nan,nan,mds,nan,nan,high-recombination-rate,4,3
6.997586529278729,5,nan,nan,mds,nan,nan,high-recombination-rate,4,3
6.049933240618346,6,nan,nan,mds,nan,nan,high-recombination-rate,4,3
5.353427390560727,7,nan,nan,mds,nan,nan,high-recombination-rate,4,3
4.756649034676957,8,nan,nan,mds,nan,nan,high-recombination-rate,4,3
4.353453967691707,9,nan,nan,mds,nan,nan,high-recombination-rate,4,3
3.946492900976025,10,nan,nan,mds,nan,nan,high-recombination-rate,4,3
35.84163767270582,nan,15.0,100.0,t-sne,nan,nan,high-recombination-rate,4,3
35.38599224935857,nan,15.0,200.0,t-sne,nan,nan,high-recombination-rate,4,3
35.35675117811834,nan,15.0,500.0,t-sne,nan,nan,high-recombination-rate,4,3
33.79480606508101,nan,30.0,100.0,t-sne,nan,nan,high-recombination-rate,4,3
34.12776744701946,nan,30.0,200.0,t-sne,nan,nan,high-recombination-rate,4,3
34.67943717234546,nan,30.0,500.0,t-sne,nan,nan,high-recombination-rate,4,3
33.06253288473339,nan,100.0,100.0,t-sne,nan,nan,high-recombination-rate,4,3
35.524766851151526,nan,100.0,200.0,t-sne,nan,nan,high-recombination-rate,4,3
32.242242373797495,nan,100.0,500.0,t-sne,nan,nan,high-recombination-rate,4,3
30.287724142644368,nan,200.0,100.0,t-sne,nan,nan,high-recombination-rate,4,3
29.06914631914312,nan,200.0,200.0,t-sne,nan,nan,high-recombination-rate,4,3
28.94755697019367,nan,200.0,500.0,t-sne,nan,nan,high-recombination-rate,4,3
28.058972464504755,nan,300.0,100.0,t-sne,nan,nan,high-recombination-rate,4,3
27.796449836968375,nan,300.0,200.0,t-sne,nan,nan,high-recombination-rate,4,3
27.74297335013605,nan,300.0,500.0,t-sne,nan,nan,high-recombination-rate,4,3
32.64035142328828,nan,nan,nan,umap,25,0.05,high-recombination-rate,4,3
33.12421729223235,nan,nan,nan,umap,25,0.1,high-recombination-rate,4,3
33.298458105250226,nan,nan,nan,umap,25,0.25,high-recombination-rate,4,3
35.48797163269783,nan,nan,nan,umap,50,0.05,high-recombination-rate,4,3
36.29145949996975,nan,nan,nan,umap,50,0.1,high-recombination-rate,4,3
35.18743844313227,nan,nan,nan,umap,50,0.25,high-recombination-rate,4,3
32.057992393546485,nan,nan,nan,umap,100,0.05,high-recombination-rate,4,3
35.99049439615555,nan,nan,nan,umap,100,0.1,high-recombination-rate,4,3
27.949379246274347,nan,nan,nan,umap,100,0.25,high-recombination-rate,4,3
12.725091129354395,2,nan,nan,pca,nan,nan,high-recombination-rate,4,4
12.928886135434597,3,nan,nan,pca,nan,nan,high-recombination-rate,4,4
12.415090755322577,4,nan,nan,pca,nan,nan,high-recombination-rate,4,4
12.480662989420967,5,nan,nan,pca,nan,nan,high-recombination-rate,4,4
11.66353199910943,6,nan,nan,pca,nan,nan,high-recombination-rate,4,4
9.387041525363443,2,nan,nan,mds,nan,nan,high-recombination-rate,4,4
7.129341136142092,3,nan,nan,mds,nan,nan,high-recombination-rate,4,4
6.100119115613563,4,nan,nan,mds,nan,nan,high-recombination-rate,4,4
5.375163750055447,5,nan,nan,mds,nan,nan,high-recombination-rate,4,4
4.830379502282038,6,nan,nan,mds,nan,nan,high-recombination-rate,4,4
4.357244906546578,7,nan,nan,mds,nan,nan,high-recombination-rate,4,4
3.949725174871518,8,nan,nan,mds,nan,nan,high-recombination-rate,4,4
3.6655543753810846,9,nan,nan,mds,nan,nan,high-recombination-rate,4,4
3.391538604766235,10,nan,nan,mds,nan,nan,high-recombination-rate,4,4
20.131962018158305,nan,15.0,100.0,t-sne,nan,nan,high-recombination-rate,4,4
20.29063185834794,nan,15.0,200.0,t-sne,nan,nan,high-recombination-rate,4,4
20.406587606701564,nan,15.0,500.0,t-sne,nan,nan,high-recombination-rate,4,4
18.48809675100605,nan,30.0,100.0,t-sne,nan,nan,high-recombination-rate,4,4
18.821438858599514,nan,30.0,200.0,t-sne,nan,nan,high-recombination-rate,4,4
18.857854040816175,nan,30.0,500.0,t-sne,nan,nan,high-recombination-rate,4,4
17.51252190668194,nan,100.0,100.0,t-sne,nan,nan,high-recombination-rate,4,4
17.11270521722605,nan,100.0,200.0,t-sne,nan,nan,high-recombination-rate,4,4
15.998726055282797,nan,100.0,500.0,t-sne,nan,nan,high-recombination-rate,4,4
18.58391526541548,nan,200.0,100.0,t-sne,nan,nan,high-recombination-rate,4,4
19.648308064191756,nan,200.0,200.0,t-sne,nan,nan,high-recombination-rate,4,4
19.217165141168664,nan,200.0,500.0,t-sne,nan,nan,high-recombination-rate,4,4
19.211056104658947,nan,300.0,100.0,t-sne,nan,nan,high-recombination-rate,4,4
18.9496090538792,nan,300.0,200.0,t-sne,nan,nan,high-recombination-rate,4,4
18.53645686990207,nan,300.0,500.0,t-sne,nan,nan,high-recombination-rate,4,4
19.1165750045457,nan,nan,nan,umap,25,0.05,high-recombination-rate,4,4
19.395755429393994,nan,nan,nan,umap,25,0.1,high-recombination-rate,4,4
21.317997076655182,nan,nan,nan,umap,25,0.25,high-recombination-rate,4,4
17.67396956463368,nan,nan,nan,umap,50,0.05,high-recombination-rate,4,4
19.95756662438228,nan,nan,nan,umap,50,0.1,high-recombination-rate,4,4
20.27629993581023,nan,nan,nan,umap,50,0.25,high-recombination-rate,4,4
19.318658445107005,nan,nan,nan,umap,100,0.05,high-recombination-rate,4,4
21.007008452174237,nan,nan,nan,umap,100,0.1,high-recombination-rate,4,4
23.05990919451078,nan,nan,nan,umap,100,0.25,high-recombination-rate,4,4
13.493047033973104,2,nan,nan,pca,nan,nan,high-recombination-rate,4,5
11.8072669744384,3,nan,nan,pca,nan,nan,high-recombination-rate,4,5
10.367311146656624,4,nan,nan,pca,nan,nan,high-recombination-rate,4,5
9.573555532135014,5,nan,nan,pca,nan,nan,high-recombination-rate,4,5
9.383418698320929,6,nan,nan,pca,nan,nan,high-recombination-rate,4,5
8.612237402639618,2,nan,nan,mds,nan,nan,high-recombination-rate,4,5
6.8841325521199295,3,nan,nan,mds,nan,nan,high-recombination-rate,4,5
5.802194917692786,4,nan,nan,mds,nan,nan,high-recombination-rate,4,5
5.014604865143207,5,nan,nan,mds,nan,nan,high-recombination-rate,4,5
4.4633473349578185,6,nan,nan,mds,nan,nan,high-recombination-rate,4,5
4.029959500211441,7,nan,nan,mds,nan,nan,high-recombination-rate,4,5
3.689114504507005,8,nan,nan,mds,nan,nan,high-recombination-rate,4,5
3.433077594983902,9,nan,nan,mds,nan,nan,high-recombination-rate,4,5
3.222532257653517,10,nan,nan,mds,nan,nan,high-recombination-rate,4,5
19.538095742999555,nan,15.0,100.0,t-sne,nan,nan,high-recombination-rate,4,5
20.136471070704978,nan,15.0,200.0,t-sne,nan,nan,high-recombination-rate,4,5
19.89303153047043,nan,15.0,500.0,t-sne,nan,nan,high-recombination-rate,4,5
19.029727984844243,nan,30.0,100.0,t-sne,nan,nan,high-recombination-rate,4,5
19.226536027595955,nan,30.0,200.0,t-sne,nan,nan,high-recombination-rate,4,5
18.36446396868185,nan,30.0,500.0,t-sne,nan,nan,high-recombination-rate,4,5
21.631013037482003,nan,100.0,100.0,t-sne,nan,nan,high-recombination-rate,4,5
23.06759600254956,nan,100.0,200.0,t-sne,nan,nan,high-recombination-rate,4,5
21.610436728726054,nan,100.0,500.0,t-sne,nan,nan,high-recombination-rate,4,5
24.362379920366084,nan,200.0,100.0,t-sne,nan,nan,high-recombination-rate,4,5
22.85842587537908,nan,200.0,200.0,t-sne,nan,nan,high-recombination-rate,4,5
22.958589097675056,nan,200.0,500.0,t-sne,nan,nan,high-recombination-rate,4,5
21.326093893923236,nan,300.0,100.0,t-sne,nan,nan,high-recombination-rate,4,5
21.150721237093926,nan,300.0,200.0,t-sne,nan,nan,high-recombination-rate,4,5
22.012828495593105,nan,300.0,500.0,t-sne,nan,nan,high-recombination-rate,4,5
25.0864432499596,nan,nan,nan,umap,25,0.05,high-recombination-rate,4,5
22.67063867363645,nan,nan,nan,umap,25,0.1,high-recombination-rate,4,5
26.2403209157793,nan,nan,nan,umap,25,0.25,high-recombination-rate,4,5
17.40058314606548,nan,nan,nan,umap,50,0.05,high-recombination-rate,4,5
19.81567567209405,nan,nan,nan,umap,50,0.1,high-recombination-rate,4,5
18.3028228034099,nan,nan,nan,umap,50,0.25,high-recombination-rate,4,5
19.680183634347564,nan,nan,nan,umap,100,0.05,high-recombination-rate,4,5
22.017094926283658,nan,nan,nan,umap,100,0.1,high-recombination-rate,4,5
24.196640495964264,nan,nan,nan,umap,100,0.25,high-recombination-rate,4,5
14.598081087204134,2,nan,nan,pca,nan,nan,high-recombination-rate,4,6
14.975992538480078,3,nan,nan,pca,nan,nan,high-recombination-rate,4,6
13.411011725859508,4,nan,nan,pca,nan,nan,high-recombination-rate,4,6
13.336579357156854,5,nan,nan,pca,nan,nan,high-recombination-rate,4,6
12.193640074787847,6,nan,nan,pca,nan,nan,high-recombination-rate,4,6
9.537473691768769,2,nan,nan,mds,nan,nan,high-recombination-rate,4,6
7.319925852477647,3,nan,nan,mds,nan,nan,high-recombination-rate,4,6
6.081447287213551,4,nan,nan,mds,nan,nan,high-recombination-rate,4,6
5.213489205059076,5,nan,nan,mds,nan,nan,high-recombination-rate,4,6
4.649862835260373,6,nan,nan,mds,nan,nan,high-recombination-rate,4,6
4.121078855983784,7,nan,nan,mds,nan,nan,high-recombination-rate,4,6
3.7609360786218025,8,nan,nan,mds,nan,nan,high-recombination-rate,4,6
3.461717308390644,9,nan,nan,mds,nan,nan,high-recombination-rate,4,6
3.2365178688625544,10,nan,nan,mds,nan,nan,high-recombination-rate,4,6
13.263060659194268,nan,15.0,100.0,t-sne,nan,nan,high-recombination-rate,4,6
