mae,components,method,recombination_rate,replicate,train_test_split,perplexity,learning_rate,nearest_neighbors,min_dist
11.340271630169813,,umap,no-reassortment,4,0,,,100.0,0.1
11.35749814460279,,umap,no-reassortment,4,0,,,100.0,0.25
8.742213500182407,2.0,pca,no-reassortment,4,1,,,,
8.63837992045297,3.0,pca,no-reassortment,4,1,,,,
7.659588621840439,4.0,pca,no-reassortment,4,1,,,,
7.592328110502014,5.0,pca,no-reassortment,4,1,,,,
7.364664659097225,6.0,pca,no-reassortment,4,1,,,,
7.385772536344817,7.0,pca,no-reassortment,4,1,,,,
7.104147932172456,8.0,pca,no-reassortment,4,1,,,,
6.96622638029122,9.0,pca,no-reassortment,4,1,,,,
6.967564723270472,10.0,pca,no-reassortment,4,1,,,,
5.271644159352726,2.0,mds,no-reassortment,4,1,,,,
3.8494850751501386,3.0,mds,no-reassortment,4,1,,,,
3.2289087305285613,4.0,mds,no-reassortment,4,1,,,,
2.792670284750351,5.0,mds,no-reassortment,4,1,,,,
2.435563159176036,6.0,mds,no-reassortment,4,1,,,,
2.181923964320911,7.0,mds,no-reassortment,4,1,,,,
1.997257163337138,8.0,mds,no-reassortment,4,1,,,,
1.815692701031799,9.0,mds,no-reassortment,4,1,,,,
1.7039449392827395,10.0,mds,no-reassortment,4,1,,,,
8.883003614838115,,t-sne,no-reassortment,4,1,15.0,100.0,,
8.863528574328987,,t-sne,no-reassortment,4,1,15.0,200.0,,
8.823059870526981,,t-sne,no-reassortment,4,1,15.0,500.0,,
8.205914183070018,,t-sne,no-reassortment,4,1,30.0,100.0,,
8.243588977052662,,t-sne,no-reassortment,4,1,30.0,200.0,,
8.0637408205386,,t-sne,no-reassortment,4,1,30.0,500.0,,
8.236155260703228,,t-sne,no-reassortment,4,1,100.0,100.0,,
8.309038960650657,,t-sne,no-reassortment,4,1,100.0,200.0,,
8.01979722740285,,t-sne,no-reassortment,4,1,100.0,500.0,,
7.682058353722878,,t-sne,no-reassortment,4,1,200.0,100.0,,
7.692627173658924,,t-sne,no-reassortment,4,1,200.0,200.0,,
7.769891609330933,,t-sne,no-reassortment,4,1,200.0,500.0,,
7.597497744961928,,t-sne,no-reassortment,4,1,300.0,100.0,,
7.612562848849541,,t-sne,no-reassortment,4,1,300.0,200.0,,
7.937290126316754,,t-sne,no-reassortment,4,1,300.0,500.0,,
9.149424428534743,,umap,no-reassortment,4,1,,,25.0,0.05
9.11836998793692,,umap,no-reassortment,4,1,,,25.0,0.1
9.587349331679638,,umap,no-reassortment,4,1,,,25.0,0.25
8.113707692651255,,umap,no-reassortment,4,1,,,50.0,0.05
8.740962459947628,,umap,no-reassortment,4,1,,,50.0,0.1
8.520780694388897,,umap,no-reassortment,4,1,,,50.0,0.25
8.553836875472099,,umap,no-reassortment,4,1,,,100.0,0.05
7.726243629329095,,umap,no-reassortment,4,1,,,100.0,0.1
8.442360464302933,,umap,no-reassortment,4,1,,,100.0,0.25
8.441722014646835,2.0,pca,no-reassortment,4,2,,,,
7.378505896902694,3.0,pca,no-reassortment,4,2,,,,
7.13984881472257,4.0,pca,no-reassortment,4,2,,,,
7.380756058265366,5.0,pca,no-reassortment,4,2,,,,
7.043692167937911,6.0,pca,no-reassortment,4,2,,,,
6.8608637051670325,7.0,pca,no-reassortment,4,2,,,,
6.711005755308921,8.0,pca,no-reassortment,4,2,,,,
6.61230710132285,9.0,pca,no-reassortment,4,2,,,,
6.498231386731839,10.0,pca,no-reassortment,4,2,,,,
4.785534065460839,2.0,mds,no-reassortment,4,2,,,,
3.837752786027083,3.0,mds,no-reassortment,4,2,,,,
3.2539282288500817,4.0,mds,no-reassortment,4,2,,,,
2.838459380135434,5.0,mds,no-reassortment,4,2,,,,
2.5451193140275032,6.0,mds,no-reassortment,4,2,,,,
2.274281929650832,7.0,mds,no-reassortment,4,2,,,,
2.081034434226829,8.0,mds,no-reassortment,4,2,,,,
1.910557834203878,9.0,mds,no-reassortment,4,2,,,,
1.787671893128,10.0,mds,no-reassortment,4,2,,,,
8.8291821973211,,t-sne,no-reassortment,4,2,15.0,100.0,,
8.92219324883438,,t-sne,no-reassortment,4,2,15.0,200.0,,
8.944884330455592,,t-sne,no-reassortment,4,2,15.0,500.0,,
8.783219438742504,,t-sne,no-reassortment,4,2,30.0,100.0,,
8.94245134879469,,t-sne,no-reassortment,4,2,30.0,200.0,,
8.69105668399645,,t-sne,no-reassortment,4,2,30.0,500.0,,
8.999375094726386,,t-sne,no-reassortment,4,2,100.0,100.0,,
8.98712104402729,,t-sne,no-reassortment,4,2,100.0,200.0,,
8.872138688598321,,t-sne,no-reassortment,4,2,100.0,500.0,,
9.150120347738728,,t-sne,no-reassortment,4,2,200.0,100.0,,
9.3463388942761,,t-sne,no-reassortment,4,2,200.0,200.0,,
9.569806458496103,,t-sne,no-reassortment,4,2,200.0,500.0,,
9.312044541318471,,t-sne,no-reassortment,4,2,300.0,100.0,,
9.394440161955224,,t-sne,no-reassortment,4,2,300.0,200.0,,
9.309632810003636,,t-sne,no-reassortment,4,2,300.0,500.0,,
9.346317607406046,,umap,no-reassortment,4,2,,,25.0,0.05
9.365079306397757,,umap,no-reassortment,4,2,,,25.0,0.1
9.25978821799614,,umap,no-reassortment,4,2,,,25.0,0.25
11.62650349503454,,umap,no-reassortment,4,2,,,50.0,0.05
11.760440054836948,,umap,no-reassortment,4,2,,,50.0,0.1
11.126070387874108,,umap,no-reassortment,4,2,,,50.0,0.25
9.4217421078689,,umap,no-reassortment,4,2,,,100.0,0.05
9.608199211598588,,umap,no-reassortment,4,2,,,100.0,0.1
9.77898383172682,,umap,no-reassortment,4,2,,,100.0,0.25
9.041200712137394,2.0,pca,no-reassortment,4,3,,,,
8.647770541350514,3.0,pca,no-reassortment,4,3,,,,
8.036971048675264,4.0,pca,no-reassortment,4,3,,,,
8.021560452780538,5.0,pca,no-reassortment,4,3,,,,
7.905540673258008,6.0,pca,no-reassortment,4,3,,,,
7.54572228286456,7.0,pca,no-reassortment,4,3,,,,
7.20565817869527,8.0,pca,no-reassortment,4,3,,,,
6.933298474030288,9.0,pca,no-reassortment,4,3,,,,
6.700851242572321,10.0,pca,no-reassortment,4,3,,,,
6.114418103462329,2.0,mds,no-reassortment,4,3,,,,
4.72506687995709,3.0,mds,no-reassortment,4,3,,,,
3.90976128216962,4.0,mds,no-reassortment,4,3,,,,
3.3623836763070525,5.0,mds,no-reassortment,4,3,,,,
2.95233267456544,6.0,mds,no-reassortment,4,3,,,,
2.6647311345056277,7.0,mds,no-reassortment,4,3,,,,
2.416558520794128,8.0,mds,no-reassortment,4,3,,,,
2.1913096691471674,9.0,mds,no-reassortment,4,3,,,,
2.0545415267664837,10.0,mds,no-reassortment,4,3,,,,
10.338737801637611,,t-sne,no-reassortment,4,3,15.0,100.0,,
10.22098630227375,,t-sne,no-reassortment,4,3,15.0,200.0,,
10.608615649730858,,t-sne,no-reassortment,4,3,15.0,500.0,,
9.341967644387744,,t-sne,no-reassortment,4,3,30.0,100.0,,
9.443068124157104,,t-sne,no-reassortment,4,3,30.0,200.0,,
9.62615611961527,,t-sne,no-reassortment,4,3,30.0,500.0,,
9.561972889104917,,t-sne,no-reassortment,4,3,100.0,100.0,,
10.179371353800974,,t-sne,no-reassortment,4,3,100.0,200.0,,
10.07231058018694,,t-sne,no-reassortment,4,3,100.0,500.0,,
10.124196546802551,,t-sne,no-reassortment,4,3,200.0,100.0,,
10.033380531426117,,t-sne,no-reassortment,4,3,200.0,200.0,,
10.054065016534254,,t-sne,no-reassortment,4,3,200.0,500.0,,
10.03449773824347,,t-sne,no-reassortment,4,3,300.0,100.0,,
9.856799950901856,,t-sne,no-reassortment,4,3,300.0,200.0,,
9.65745557273381,,t-sne,no-reassortment,4,3,300.0,500.0,,
11.6180213838016,,umap,no-reassortment,4,3,,,25.0,0.05
11.232238399603595,,umap,no-reassortment,4,3,,,25.0,0.1
10.724098146293557,,umap,no-reassortment,4,3,,,25.0,0.25
10.108775670790376,,umap,no-reassortment,4,3,,,50.0,0.05
10.430025839538333,,umap,no-reassortment,4,3,,,50.0,0.1
11.685598471163477,,umap,no-reassortment,4,3,,,50.0,0.25
11.084060559411228,,umap,no-reassortment,4,3,,,100.0,0.05
11.57534891898664,,umap,no-reassortment,4,3,,,100.0,0.1
12.33012570515458,,umap,no-reassortment,4,3,,,100.0,0.25
10.787557787661424,2.0,pca,no-reassortment,4,4,,,,
10.244368904707573,3.0,pca,no-reassortment,4,4,,,,
10.625917199976756,4.0,pca,no-reassortment,4,4,,,,
10.232730364896312,5.0,pca,no-reassortment,4,4,,,,
10.331521768085796,6.0,pca,no-reassortment,4,4,,,,
10.075409961931443,7.0,pca,no-reassortment,4,4,,,,
9.989561218829156,8.0,pca,no-reassortment,4,4,,,,
9.777259270792898,9.0,pca,no-reassortment,4,4,,,,
9.791210447314215,10.0,pca,no-reassortment,4,4,,,,
6.8148561524490585,2.0,mds,no-reassortment,4,4,,,,
4.946390197620833,3.0,mds,no-reassortment,4,4,,,,
3.945171403727543,4.0,mds,no-reassortment,4,4,,,,
3.29491812991573,5.0,mds,no-reassortment,4,4,,,,
2.842035391156821,6.0,mds,no-reassortment,4,4,,,,
2.470340044559822,7.0,mds,no-reassortment,4,4,,,,
2.2085931825279523,8.0,mds,no-reassortment,4,4,,,,
2.0093024563438515,9.0,mds,no-reassortment,4,4,,,,
1.8483275203267835,10.0,mds,no-reassortment,4,4,,,,
16.63051465416976,,t-sne,no-reassortment,4,4,15.0,100.0,,
16.475126902997854,,t-sne,no-reassortment,4,4,15.0,200.0,,
16.640969284121603,,t-sne,no-reassortment,4,4,15.0,500.0,,
15.38841336557795,,t-sne,no-reassortment,4,4,30.0,100.0,,
15.72832197272193,,t-sne,no-reassortment,4,4,30.0,200.0,,
15.635944194401665,,t-sne,no-reassortment,4,4,30.0,500.0,,
14.31583686978574,,t-sne,no-reassortment,4,4,100.0,100.0,,
14.679570576463371,,t-sne,no-reassortment,4,4,100.0,200.0,,
14.257555698883971,,t-sne,no-reassortment,4,4,100.0,500.0,,
13.905769036997,,t-sne,no-reassortment,4,4,200.0,100.0,,
14.154163075831312,,t-sne,no-reassortment,4,4,200.0,200.0,,
13.65135002847522,,t-sne,no-reassortment,4,4,200.0,500.0,,
14.862045595512331,,t-sne,no-reassortment,4,4,300.0,100.0,,
14.82170073493361,,t-sne,no-reassortment,4,4,300.0,200.0,,
14.759327533624925,,t-sne,no-reassortment,4,4,300.0,500.0,,
16.23170109116895,,umap,no-reassortment,4,4,,,25.0,0.05
14.936312770406944,,umap,no-reassortment,4,4,,,25.0,0.1
15.556540651027468,,umap,no-reassortment,4,4,,,25.0,0.25
15.37079397608488,,umap,no-reassortment,4,4,,,50.0,0.05
15.598137721581685,,umap,no-reassortment,4,4,,,50.0,0.1
15.77331681652218,,umap,no-reassortment,4,4,,,50.0,0.25
15.111523385365553,,umap,no-reassortment,4,4,,,100.0,0.05
15.137419394385642,,umap,no-reassortment,4,4,,,100.0,0.1
16.65058228117565,,umap,no-reassortment,4,4,,,100.0,0.25
9.696900781603016,2.0,pca,no-reassortment,4,5,,,,
9.55734604959465,3.0,pca,no-reassortment,4,5,,,,
9.50667780968804,4.0,pca,no-reassortment,4,5,,,,
9.97540983493487,5.0,pca,no-reassortment,4,5,,,,
9.95921531899338,6.0,pca,no-reassortment,4,5,,,,
10.224694102007408,7.0,pca,no-reassortment,4,5,,,,
9.949599014561914,8.0,pca,no-reassortment,4,5,,,,
10.053448482369069,9.0,pca,no-reassortment,4,5,,,,
9.844825058783808,10.0,pca,no-reassortment,4,5,,,,
5.545782214630764,2.0,mds,no-reassortment,4,5,,,,
3.908226387968555,3.0,mds,no-reassortment,4,5,,,,
3.1516962021132486,4.0,mds,no-reassortment,4,5,,,,
2.614484882233313,5.0,mds,no-reassortment,4,5,,,,
2.2303003393264302,6.0,mds,no-reassortment,4,5,,,,
1.9384425583828733,7.0,mds,no-reassortment,4,5,,,,
1.7542618009219348,8.0,mds,no-reassortment,4,5,,,,
1.598523800682515,9.0,mds,no-reassortment,4,5,,,,
1.503802642098259,10.0,mds,no-reassortment,4,5,,,,
15.716732450228047,,t-sne,no-reassortment,4,5,15.0,100.0,,
15.394795958386483,,t-sne,no-reassortment,4,5,15.0,200.0,,
15.060906086559632,,t-sne,no-reassortment,4,5,15.0,500.0,,
13.823403178222463,,t-sne,no-reassortment,4,5,30.0,100.0,,
13.55474491427789,,t-sne,no-reassortment,4,5,30.0,200.0,,
13.901090205573317,,t-sne,no-reassortment,4,5,30.0,500.0,,
10.23968299823354,,t-sne,no-reassortment,4,5,100.0,100.0,,
10.388938801148496,,t-sne,no-reassortment,4,5,100.0,200.0,,
10.47169129467657,,t-sne,no-reassortment,4,5,100.0,500.0,,
11.834493671014744,,t-sne,no-reassortment,4,5,200.0,100.0,,
12.697831670734562,,t-sne,no-reassortment,4,5,200.0,200.0,,
14.255926059502071,,t-sne,no-reassortment,4,5,200.0,500.0,,
12.488733537129956,,t-sne,no-reassortment,4,5,300.0,100.0,,
14.464261777078534,,t-sne,no-reassortment,4,5,300.0,200.0,,
11.862203907735848,,t-sne,no-reassortment,4,5,300.0,500.0,,
15.289429704512724,,umap,no-reassortment,4,5,,,25.0,0.05
13.93732781514858,,umap,no-reassortment,4,5,,,25.0,0.1
15.303196045053438,,umap,no-reassortment,4,5,,,25.0,0.25
11.691174179887676,,umap,no-reassortment,4,5,,,50.0,0.05
12.234759925311124,,umap,no-reassortment,4,5,,,50.0,0.1
13.370892503164574,,umap,no-reassortment,4,5,,,50.0,0.25
12.637557726906731,,umap,no-reassortment,4,5,,,100.0,0.05
13.773320029221528,,umap,no-reassortment,4,5,,,100.0,0.1
11.938997012361412,,umap,no-reassortment,4,5,,,100.0,0.25
8.782228255637714,2.0,pca,no-reassortment,4,6,,,,
8.125615604059297,3.0,pca,no-reassortment,4,6,,,,
7.707579982980077,4.0,pca,no-reassortment,4,6,,,,
7.588512133055524,5.0,pca,no-reassortment,4,6,,,,
7.638450364229202,6.0,pca,no-reassortment,4,6,,,,
7.621218158058888,7.0,pca,no-reassortment,4,6,,,,
7.380848587900303,8.0,pca,no-reassortment,4,6,,,,
7.456516179615077,9.0,pca,no-reassortment,4,6,,,,
7.437594001626895,10.0,pca,no-reassortment,4,6,,,,
5.5254685841897135,2.0,mds,no-reassortment,4,6,,,,
4.055115898555717,3.0,mds,no-reassortment,4,6,,,,
3.338449516001294,4.0,mds,no-reassortment,4,6,,,,
2.8756585161729,5.0,mds,no-reassortment,4,6,,,,
2.5173808169678105,6.0,mds,no-reassortment,4,6,,,,
2.2444934349560657,7.0,mds,no-reassortment,4,6,,,,
2.023667861759542,8.0,mds,no-reassortment,4,6,,,,
1.8870651469106088,9.0,mds,no-reassortment,4,6,,,,
1.7613611017717716,10.0,mds,no-reassortment,4,6,,,,
12.670461733699309,,t-sne,no-reassortment,4,6,15.0,100.0,,
12.689675956580198,,t-sne,no-reassortment,4,6,15.0,200.0,,
12.51262652873294,,t-sne,no-reassortment,4,6,15.0,500.0,,
12.36229816290157,,t-sne,no-reassortment,4,6,30.0,100.0,,
11.911787421207505,,t-sne,no-reassortment,4,6,30.0,200.0,,
11.8280883892139,,t-sne,no-reassortment,4,6,30.0,500.0,,
9.556097473778534,,t-sne,no-reassortment,4,6,100.0,100.0,,
9.375521881672904,,t-sne,no-reassortment,4,6,100.0,200.0,,
9.244626140236427,,t-sne,no-reassortment,4,6,100.0,500.0,,
8.761685392652613,,t-sne,no-reassortment,4,6,200.0,100.0,,
8.612835389013707,,t-sne,no-reassortment,4,6,200.0,200.0,,
8.614830981944644,,t-sne,no-reassortment,4,6,200.0,500.0,,
9.924422118611371,,t-sne,no-reassortment,4,6,300.0,100.0,,
10.249386906241748,,t-sne,no-reassortment,4,6,300.0,200.0,,
9.177434603773662,,t-sne,no-reassortment,4,6,300.0,500.0,,
11.286239044784416,,umap,no-reassortment,4,6,,,25.0,0.05
12.064466877884376,,umap,no-reassortment,4,6,,,25.0,0.1
12.151234540547875,,umap,no-reassortment,4,6,,,25.0,0.25
11.179159471638494,,umap,no-reassortment,4,6,,,50.0,0.05
10.210110523948783,,umap,no-reassortment,4,6,,,50.0,0.1
12.79620368233282,,umap,no-reassortment,4,6,,,50.0,0.25
9.448476807620894,,umap,no-reassortment,4,6,,,100.0,0.05
10.887455188720551,,umap,no-reassortment,4,6,,,100.0,0.1
10.55099842721481,,umap,no-reassortment,4,6,,,100.0,0.25
10.229115399091064,2.0,pca,no-reassortment,4,7,,,,
9.087488607370297,3.0,pca,no-reassortment,4,7,,,,
8.919228473453739,4.0,pca,no-reassortment,4,7,,,,
8.594708340135528,5.0,pca,no-reassortment,4,7,,,,
8.13353052127081,6.0,pca,no-reassortment,4,7,,,,
8.257612996516178,7.0,pca,no-reassortment,4,7,,,,
8.007164033276641,8.0,pca,no-reassortment,4,7,,,,
7.799063772974986,9.0,pca,no-reassortment,4,7,,,,
7.679532404443152,10.0,pca,no-reassortment,4,7,,,,
6.150700347363245,2.0,mds,no-reassortment,4,7,,,,
4.23894807872656,3.0,mds,no-reassortment,4,7,,,,
3.271092051306108,4.0,mds,no-reassortment,4,7,,,,
2.664973894933801,5.0,mds,no-reassortment,4,7,,,,
2.2504537401731524,6.0,mds,no-reassortment,4,7,,,,
2.043046221324142,7.0,mds,no-reassortment,4,7,,,,
1.7987762657693775,8.0,mds,no-reassortment,4,7,,,,
1.6354485912297934,9.0,mds,no-reassortment,4,7,,,,
1.5117574014887871,10.0,mds,no-reassortment,4,7,,,,
17.83627157504641,,t-sne,no-reassortment,4,7,15.0,100.0,,
17.582672983814103,,t-sne,no-reassortment,4,7,15.0,200.0,,
17.615109623456597,,t-sne,no-reassortment,4,7,15.0,500.0,,
15.840205926185606,,t-sne,no-reassortment,4,7,30.0,100.0,,
15.236760032413612,,t-sne,no-reassortment,4,7,30.0,200.0,,
15.930271739444851,,t-sne,no-reassortment,4,7,30.0,500.0,,
14.327457115049176,,t-sne,no-reassortment,4,7,100.0,100.0,,
13.96954010250215,,t-sne,no-reassortment,4,7,100.0,200.0,,
13.93416910211265,,t-sne,no-reassortment,4,7,100.0,500.0,,
11.219394171715404,,t-sne,no-reassortment,4,7,200.0,100.0,,
10.83327502655242,,t-sne,no-reassortment,4,7,200.0,200.0,,
11.14434521972692,,t-sne,no-reassortment,4,7,200.0,500.0,,
11.907853358793512,,t-sne,no-reassortment,4,7,300.0,100.0,,
11.027467448786458,,t-sne,no-reassortment,4,7,300.0,200.0,,
11.346460143601698,,t-sne,no-reassortment,4,7,300.0,500.0,,
17.34176139747143,,umap,no-reassortment,4,7,,,25.0,0.05
17.429848161592382,,umap,no-reassortment,4,7,,,25.0,0.1
18.22317160206709,,umap,no-reassortment,4,7,,,25.0,0.25
17.399205029472068,,umap,no-reassortment,4,7,,,50.0,0.05
17.083361522578276,,umap,no-reassortment,4,7,,,50.0,0.1
18.546160137178315,,umap,no-reassortment,4,7,,,50.0,0.25
13.240825239935283,,umap,no-reassortment,4,7,,,100.0,0.05
14.8057242523523,,umap,no-reassortment,4,7,,,100.0,0.1
14.310733009138955,,umap,no-reassortment,4,7,,,100.0,0.25
8.671424255628489,2.0,pca,no-reassortment,4,8,,,,
8.612358735726223,3.0,pca,no-reassortment,4,8,,,,
8.064064180056722,4.0,pca,no-reassortment,4,8,,,,
7.799534374443003,5.0,pca,no-reassortment,4,8,,,,
7.83081190698863,6.0,pca,no-reassortment,4,8,,,,
7.744967321734284,7.0,pca,no-reassortment,4,8,,,,
7.638208631689392,8.0,pca,no-reassortment,4,8,,,,
7.605004753927885,9.0,pca,no-reassortment,4,8,,,,
7.619241769783951,10.0,pca,no-reassortment,4,8,,,,
4.92113377309131,2.0,mds,no-reassortment,4,8,,,,
3.8664367618577735,3.0,mds,no-reassortment,4,8,,,,
3.153498751259977,4.0,mds,no-reassortment,4,8,,,,
2.685832724980847,5.0,mds,no-reassortment,4,8,,,,
2.321767843599997,6.0,mds,no-reassortment,4,8,,,,
2.086413965522372,7.0,mds,no-reassortment,4,8,,,,
1.908425333153648,8.0,mds,no-reassortment,4,8,,,,
1.747350017915568,9.0,mds,no-reassortment,4,8,,,,
1.661094277357607,10.0,mds,no-reassortment,4,8,,,,
12.546123023332267,,t-sne,no-reassortment,4,8,15.0,100.0,,
12.66639937311692,,t-sne,no-reassortment,4,8,15.0,200.0,,
12.975746497414756,,t-sne,no-reassortment,4,8,15.0,500.0,,
11.050858981160063,,t-sne,no-reassortment,4,8,30.0,100.0,,
10.852215717219249,,t-sne,no-reassortment,4,8,30.0,200.0,,
11.482608357298291,,t-sne,no-reassortment,4,8,30.0,500.0,,
8.17813395364543,,t-sne,no-reassortment,4,8,100.0,100.0,,
8.110450446344679,,t-sne,no-reassortment,4,8,100.0,200.0,,
8.135904750003307,,t-sne,no-reassortment,4,8,100.0,500.0,,
7.512377204888954,,t-sne,no-reassortment,4,8,200.0,100.0,,
7.515867526790092,,t-sne,no-reassortment,4,8,200.0,200.0,,
7.687074024165821,,t-sne,no-reassortment,4,8,200.0,500.0,,
8.894868179881636,,t-sne,no-reassortment,4,8,300.0,100.0,,
9.213524249949732,,t-sne,no-reassortment,4,8,300.0,200.0,,
9.808005797892667,,t-sne,no-reassortment,4,8,300.0,500.0,,
13.512019047524817,,umap,no-reassortment,4,8,,,25.0,0.05
12.492975059646051,,umap,no-reassortment,4,8,,,25.0,0.1
13.227975085599033,,umap,no-reassortment,4,8,,,25.0,0.25
12.077777855234247,,umap,no-reassortment,4,8,,,50.0,0.05
11.679359753948042,,umap,no-reassortment,4,8,,,50.0,0.1
11.886983226510097,,umap,no-reassortment,4,8,,,50.0,0.25
10.746757000111664,,umap,no-reassortment,4,8,,,100.0,0.05
11.15321859848807,,umap,no-reassortment,4,8,,,100.0,0.1
12.783311018783868,,umap,no-reassortment,4,8,,,100.0,0.25
8.981599621370828,2.0,pca,no-reassortment,4,9,,,,
8.453404449146964,3.0,pca,no-reassortment,4,9,,,,
7.882108152795119,4.0,pca,no-reassortment,4,9,,,,
7.528750206453094,5.0,pca,no-reassortment,4,9,,,,
7.525114538694024,6.0,pca,no-reassortment,4,9,,,,
7.305420100627246,7.0,pca,no-reassortment,4,9,,,,
7.225479385168979,8.0,pca,no-reassortment,4,9,,,,
7.198611400177578,9.0,pca,no-reassortment,4,9,,,,
7.165793049191437,10.0,pca,no-reassortment,4,9,,,,
4.314816079840708,2.0,mds,no-reassortment,4,9,,,,
3.3973705559437737,3.0,mds,no-reassortment,4,9,,,,
2.8318513785521127,4.0,mds,no-reassortment,4,9,,,,
2.498539422121721,5.0,mds,no-reassortment,4,9,,,,
2.219829905783014,6.0,mds,no-reassortment,4,9,,,,
1.9728633407559093,7.0,mds,no-reassortment,4,9,,,,
1.8294324109059483,8.0,mds,no-reassortment,4,9,,,,
1.6761753579712473,9.0,mds,no-reassortment,4,9,,,,
1.57626125943924,10.0,mds,no-reassortment,4,9,,,,
9.873218846621642,,t-sne,no-reassortment,4,9,15.0,100.0,,
9.926274106458813,,t-sne,no-reassortment,4,9,15.0,200.0,,
10.24207808817692,,t-sne,no-reassortment,4,9,15.0,500.0,,
9.658579589038872,,t-sne,no-reassortment,4,9,30.0,100.0,,
9.503977808159927,,t-sne,no-reassortment,4,9,30.0,200.0,,
9.571839346592828,,t-sne,no-reassortment,4,9,30.0,500.0,,
8.696881896638354,,t-sne,no-reassortment,4,9,100.0,100.0,,
8.747998458005432,,t-sne,no-reassortment,4,9,100.0,200.0,,
8.985292412210336,,t-sne,no-reassortment,4,9,100.0,500.0,,
7.749111168849937,,t-sne,no-reassortment,4,9,200.0,100.0,,
7.669384125171941,,t-sne,no-reassortment,4,9,200.0,200.0,,
8.271305402961744,,t-sne,no-reassortment,4,9,200.0,500.0,,
7.728356943206485,,t-sne,no-reassortment,4,9,300.0,100.0,,
7.460039289064182,,t-sne,no-reassortment,4,9,300.0,200.0,,
7.600175995609578,,t-sne,no-reassortment,4,9,300.0,500.0,,
11.813066682854414,,umap,no-reassortment,4,9,,,25.0,0.05
11.692084235063025,,umap,no-reassortment,4,9,,,25.0,0.1
11.786868122225052,,umap,no-reassortment,4,9,,,25.0,0.25
8.936939092597264,,umap,no-reassortment,4,9,,,50.0,0.05
9.998438558249932,,umap,no-reassortment,4,9,,,50.0,0.1
10.279250538763016,,umap,no-reassortment,4,9,,,50.0,0.25
9.259527648660931,,umap,no-reassortment,4,9,,,100.0,0.05
9.590814597909713,,umap,no-reassortment,4,9,,,100.0,0.1
10.458709296273735,,umap,no-reassortment,4,9,,,100.0,0.25
9.354825169789915,2.0,pca,no-reassortment,5,0,,,,
8.60633582969674,3.0,pca,no-reassortment,5,0,,,,
8.048684272428593,4.0,pca,no-reassortment,5,0,,,,
7.796373788053953,5.0,pca,no-reassortment,5,0,,,,
7.489529570824151,6.0,pca,no-reassortment,5,0,,,,
7.27115649543349,7.0,pca,no-reassortment,5,0,,,,
6.973680041026232,8.0,pca,no-reassortment,5,0,,,,
6.790552960179782,9.0,pca,no-reassortment,5,0,,,,
6.798652446639903,10.0,pca,no-reassortment,5,0,,,,
6.849654008143445,2.0,mds,no-reassortment,5,0,,,,
5.1400009278033005,3.0,mds,no-reassortment,5,0,,,,
4.280047704791984,4.0,mds,no-reassortment,5,0,,,,
3.679015448270833,5.0,mds,no-reassortment,5,0,,,,
3.2075026292278976,6.0,mds,no-reassortment,5,0,,,,
2.8713549267876046,7.0,mds,no-reassortment,5,0,,,,
2.618368716598128,8.0,mds,no-reassortment,5,0,,,,
2.3840717443107287,9.0,mds,no-reassortment,5,0,,,,
2.213092663319061,10.0,mds,no-reassortment,5,0,,,,
9.914723250410622,,t-sne,no-reassortment,5,0,15.0,100.0,,
9.65360940716289,,t-sne,no-reassortment,5,0,15.0,200.0,,
10.152728467781236,,t-sne,no-reassortment,5,0,15.0,500.0,,
9.279673920635656,,t-sne,no-reassortment,5,0,30.0,100.0,,
9.32951083544347,,t-sne,no-reassortment,5,0,30.0,200.0,,
9.079761031611808,,t-sne,no-reassortment,5,0,30.0,500.0,,
8.209148323163527,,t-sne,no-reassortment,5,0,100.0,100.0,,
8.389497838549813,,t-sne,no-reassortment,5,0,100.0,200.0,,
8.395788759201572,,t-sne,no-reassortment,5,0,100.0,500.0,,
8.773436640840135,,t-sne,no-reassortment,5,0,200.0,100.0,,
8.58667257762648,,t-sne,no-reassortment,5,0,200.0,200.0,,
8.566707741515373,,t-sne,no-reassortment,5,0,200.0,500.0,,
8.747141395458469,,t-sne,no-reassortment,5,0,300.0,100.0,,
8.568025368526285,,t-sne,no-reassortment,5,0,300.0,200.0,,
8.623924330046464,,t-sne,no-reassortment,5,0,300.0,500.0,,
9.746541021127452,,umap,no-reassortment,5,0,,,25.0,0.05
10.334690694702251,,umap,no-reassortment,5,0,,,25.0,0.1
11.024251967280032,,umap,no-reassortment,5,0,,,25.0,0.25
10.836398521538918,,umap,no-reassortment,5,0,,,50.0,0.05
10.440948080709587,,umap,no-reassortment,5,0,,,50.0,0.1
9.09896617402778,,umap,no-reassortment,5,0,,,50.0,0.25
10.027323562336717,,umap,no-reassortment,5,0,,,100.0,0.05
9.429178024614355,,umap,no-reassortment,5,0,,,100.0,0.1
11.140142494037969,,umap,no-reassortment,5,0,,,100.0,0.25
13.985231114044453,2.0,pca,no-reassortment,5,1,,,,
13.820598940769482,3.0,pca,no-reassortment,5,1,,,,
14.195167508622482,4.0,pca,no-reassortment,5,1,,,,
13.982257726702755,5.0,pca,no-reassortment,5,1,,,,
13.684385886336417,6.0,pca,no-reassortment,5,1,,,,
13.808187370231872,7.0,pca,no-reassortment,5,1,,,,
13.600705692688663,8.0,pca,no-reassortment,5,1,,,,
