strain	date	accession	country	region	segment_name
A/Tennessee/15/2017	2017-02-09	CY223800	USA	N	6
A/Tennessee/16/2017	2017-02-12	CY223792	USA	N	6
A/Tennessee/17/2017	2017-02-06	CY230295	USA	N	6
A/Tennessee/19/2017	2017-02-13	CY232256	USA	N	6
A/Tennessee/23/2017	2017-02-27	CY230303	USA	N	6
A/Tennessee/28/2017	2017-03-14	CY227632	USA	N	6
A/Tennessee/29/2016	2016-10-25	KY289159	USA	N	6
A/Tennessee/30/2016	2016-11-06	CY210553	USA	N	6
A/Tennessee/30/2017	2017-03-28	CY234290	USA	N	6
A/Tennessee/32/2016	2016-12-05	CY211884	USA	N	6
A/Tennessee/33/2016	2016-12-06	CY211892	USA	N	6
A/Tennessee/33/2017	2017-03-20	CY233261	USA	N	6
A/Tennessee/35/2016	2016-12-13	CY214388	USA	N	6
A/Tennessee/35/2017	2017-03-23	CY233308	USA	N	6
A/Tennessee/36/2017	2017-03-27	CY239651	USA	N	6
A/Tennessee/37/2016	2016-12-27	CY214636	USA	N	6
A/Tennessee/37/2017	2017-04-13	CY238789	USA	N	6
A/Tennessee/38/2016	2016-12-15	CY226561	USA	N	6
A/Tennessee/38/2017	2017-04-11	CY232564	USA	N	6
A/Tennessee/39/2016	2016-12-16	CY226569	USA	N	6
A/Tennessee/40/2016	2016-12-27	CY226577	USA	N	6
A/Tennessee/40/2017	2017-04-17	CY238664	USA	N	6
A/Tennessee/41/2016	2016-12-27	CY226617	USA	N	6
A/Tennessee/41/2017	2017-04-27	CY238641	USA	N	6
A/Tennessee/57/2017	2017-09-08	CY249965	USA	N	6
A/Tennessee/58/2017	2017-09-20	CY249973	USA	N	6
A/Tennessee/59/2017	2017-11-24	CY264411	USA	N	6
A/Texas/01/2016	2016-01-02	KX412832	USA	N	6
A/Texas/07/2017	2017-01-05	CY214828	USA	N	6
A/Texas/08/2016	2016-01-25	KX412880	USA	N	6
A/Texas/10/2017	2017-01-10	CY214820	USA	N	6
A/Texas/104/2017	2017-03-31	CY238571	USA	N	6
A/Texas/106/2017	2017-04-25	CY234732	USA	N	6
A/Texas/107/2017	2017-04-26	CY234740	USA	N	6
A/Texas/11/2016	2016-01-16	KX414067	USA	N	6
A/Texas/119/2016	2016-03-24	KX416186	USA	N	6
A/Texas/12/2016	2016-01-18	KX414075	USA	N	6
A/Texas/12/2017	2017-01-24	CY220073	USA	N	6
A/Texas/120/2016	2016-03-20	KX416258	USA	N	6
A/Texas/121/2016	2016-03-20	KX917262	USA	N	6
A/Texas/126/2016	2016-03-21	KX416322	USA	N	6
A/Texas/130/2016	2016-04-02	KX416970	USA	N	6
A/Texas/133/2016	2016-04-13	KX917638	USA	N	6
A/Texas/134/2016	2016-04-20	KX917646	USA	N	6
A/Texas/136/2016	2016-04-22	KX417010	USA	N	6
A/Texas/14/2016	2016-02-03	KX412912	USA	N	6
A/Texas/15/2016	2016-01-03	KX413064	USA	N	6
A/Texas/15/2017	2017-01-20	CY221760	USA	N	6
A/Texas/158/2016	2016-03-23	KX916694	USA	N	6
A/Texas/16/2017	2017-01-23	CY221768	USA	N	6
A/Texas/166/2016	2016-04-11	KX916702	USA	N	6
A/Texas/170/2016	2016-05-08	KX916438	USA	N	6
A/Texas/171/2016	2016-05-16	KX916414	USA	N	6
A/Texas/173/2016	2016-05-21	KX918414	USA	N	6
A/Texas/174/2016	2016-05-23	KX916430	USA	N	6
A/Texas/175/2016	2016-06-22	KX916230	USA	N	6
A/Texas/176/2016	2016-06-22	KX916238	USA	N	6
A/Texas/177/2016	2016-06-23	KX916502	USA	N	6
A/Texas/178/2016	2016-08-04	KX916886	USA	N	6
A/Texas/179/2016	2016-08-15	KX916878	USA	N	6
A/Texas/180/2016	2016-08-28	KX916398	USA	N	6
A/Texas/181/2016	2016-08-28	KY115816	USA	N	6
A/Texas/186/2016	2016-09-05	KY044203	USA	N	6
A/Texas/187/2016	2016-09-06	KY003588	USA	N	6
A/Texas/191/2016	2016-12-03	CY211781	USA	N	6
A/Texas/193/2016	2016-12-07	CY212820	USA	N	6
A/Texas/196/2016	2016-12-22	CY213252	USA	N	6
A/Texas/20/2017	2017-01-18	CY216587	USA	N	6
A/Texas/201/2016	2016-12-29	CY213148	USA	N	6
A/Texas/202/2016	2016-12-29	CY213284	USA	N	6
A/Texas/205/2016	2016-12-19	CY226928	USA	N	6
A/Texas/206/2016	2016-12-19	CY226936	USA	N	6
A/Texas/207/2016	2016-12-19	CY226944	USA	N	6
A/Texas/208/2016	2016-12-19	CY226952	USA	N	6
A/Texas/209/2016	2016-12-21	CY226793	USA	N	6
A/Texas/211/2016	2016-12-22	CY226785	USA	N	6
A/Texas/213/2016	2016-12-22	CY226968	USA	N	6
A/Texas/214/2016	2016-12-29	CY226801	USA	N	6
A/Texas/22/2016	2016-02-01	KX414355	USA	N	6
A/Texas/23/2016	2016-01-24	KX414779	USA	N	6
A/Texas/23/2017	2017-01-26	CY216739	USA	N	6
A/Texas/24/2017	2017-01-26	CY216747	USA	N	6
A/Texas/26/2017	2017-01-03	CY226817	USA	N	6
A/Texas/27/2017	2017-01-08	CY226825	USA	N	6
A/Texas/274/2017	2017-05-30	CY238877	USA	N	6
A/Texas/275/2017	2017-06-29	CY239914	USA	N	6
A/Texas/278/2017	2017-06-27	CY240105	USA	N	6
A/Texas/28/2017	2017-01-14	CY226833	USA	N	6
A/Texas/280/2017	2017-07-08	CY242328	USA	N	6
A/Texas/282/2017	2017-08-21	CY244539	USA	N	6
A/Texas/284/2017	2017-09-08	CY245256	USA	N	6
A/Texas/286/2017	2017-09-24	CY250085	USA	N	6
A/Texas/29/2016	2016-02-09	KX414890	USA	N	6
A/Texas/29/2017	2017-01-17	CY226841	USA	N	6
A/Texas/290/2017	2017-10-18	CY250653	USA	N	6
A/Texas/291/2017	2017-10-19	CY250661	USA	N	6
A/Texas/292/2017	2017-10-17	CY260399	USA	N	6
A/Texas/293/2017	2017-10-22	CY258118	USA	N	6
A/Texas/297/2017	2017-10-30	CY258214	USA	N	6
A/Texas/298/2017	2017-11-06	CY260060	USA	N	6
A/Texas/301/2017	2017-11-08	CY260795	USA	N	6
A/Texas/302/2017	2017-11-15	CY260787	USA	N	6
A/Texas/303/2017	2017-11-16	CY261147	USA	N	6
A/Texas/305/2017	2017-11-27	CY261673	USA	N	6
A/Texas/306/2017	2017-11-27	CY261681	USA	N	6
A/Texas/308/2017	2017-11-20	CY264539	USA	N	6
A/Texas/309/2017	2017-11-26	CY264531	USA	N	6
A/Texas/312/2017	2017-11-28	CY264832	USA	N	6
A/Texas/32/2017	2017-01-31	CY220137	USA	N	6
A/Texas/33/2016	2016-02-20	KX414994	USA	N	6
A/Texas/38/2017	2017-02-01	CY220737	USA	N	6
A/Texas/46/2017	2017-02-13	CY228239	USA	N	6
A/Texas/48/2016	2016-03-08	KX415522	USA	N	6
A/Texas/48/2017	2017-02-13	CY221936	USA	N	6
A/Texas/4945/2016	2016-02-04	CY209938	USA	N	6
A/Texas/50/2017	2017-02-16	CY221912	USA	N	6
A/Texas/52/2016	2016-02-18	KX415714	USA	N	6
A/Texas/52/2017	2017-02-20	CY221920	USA	N	6
A/Texas/54/2016	2016-02-28	KX415730	USA	N	6
A/Texas/55/2017	2017-02-16	CY222887	USA	N	6
A/Texas/57/2016	2016-02-22	KX415826	USA	N	6
A/Texas/58/2016	2016-02-10	KX415834	USA	N	6
A/Texas/59/2016	2016-02-26	KX917150	USA	N	6
A/Texas/60/2017	2017-02-27	CY223079	USA	N	6
A/Texas/61/2017	2017-02-27	CY223087	USA	N	6
A/Texas/62/2017	2017-03-01	CY223295	USA	N	6
A/Texas/64/2017	2017-03-05	CY231065	USA	N	6
A/Texas/65/2017	2017-03-07	CY225264	USA	N	6
A/Texas/66/2016	2016-01-21	KX413144	USA	N	6
A/Texas/67/2016	2016-01-15	KX413152	USA	N	6
A/Texas/67/2017	2017-02-28	CY227496	USA	N	6
A/Texas/6990/2018	2018-01-24	MK381658	USA	N	6
A/Texas/6999/2017	2017-12-19	MK381667	USA	N	6
A/Texas/70/2017	2017-03-17	CY227760	USA	N	6
A/Texas/7004/2017	2017-12-28	MK381672	USA	N	6
A/Texas/7046/2018	2018-01-03	MK382128	USA	N	6
A/Texas/71/2017	2017-03-18	CY244888	USA	N	6
A/Texas/72/2017	2017-03-08	CY227832	USA	N	6
A/Texas/73/2017	2017-03-21	CY227784	USA	N	6
A/Texas/74/2016	2016-02-26	KX413168	USA	N	6
A/Texas/74/2017	2017-03-21	CY227792	USA	N	6
A/Texas/78/2016	2016-02-21	KX413192	USA	N	6
A/Texas/79/2016	2016-02-21	KX413200	USA	N	6
A/Texas/80/2016	2016-02-18	KX413208	USA	N	6
A/Texas/80/2017	2017-01-25	CY239659	USA	N	6
A/Texas/82/2016	2016-02-22	KX413216	USA	N	6
A/Texas/82/2017	2017-02-01	CY238252	USA	N	6
A/Texas/85/2017	2017-02-04	CY238427	USA	N	6
A/Texas/88/2016	2016-02-24	KX413256	USA	N	6
A/Texas/88/2017	2017-02-08	CY238435	USA	N	6
A/Texas/91/2017	2017-02-24	CY238284	USA	N	6
A/Texas/95/2017	2017-03-06	CY238300	USA	N	6
A/Texas/98/2017	2017-03-12	CY238507	USA	N	6
A/Texas/99/2017	2017-03-21	CY238364	USA	N	6
A/Tokyo/DS6-111/2016	2016-01-22	LC408966	Japan	N	6
A/Tokyo/DS6-150/2016	2016-01-25	LC408970	Japan	N	6
A/Tokyo/DS6-82/2016	2016-01-19	LC408983	Japan	N	6
A/Tokyo/DS7-100/2016	2016-12-12	LC408984	Japan	N	6
A/Tokyo/DS7-118/2016	2016-12-12	LC409050	Japan	N	6
A/Tokyo/DS7-130/2016	2016-12-16	LC408992	Japan	N	6
A/Tokyo/DS7-19/2016	2016-11-24	LC409007	Japan	N	6
A/Tokyo/DS7-198/2016	2016-12-21	LC409006	Japan	N	6
A/Tokyo/DS7-245/2016	2016-12-26	LC409011	Japan	N	6
A/Tokyo/DS7-246/2016	2016-12-26	LC409012	Japan	N	6
A/Tokyo/DS7-267/2016	2016-12-28	LC409014	Japan	N	6
A/Tokyo/DS7-277/2017	2017-01-04	LC409015	Japan	N	6
A/Tokyo/DS7-334/2017	2017-01-11	LC409029	Japan	N	6
A/Tokyo/DS7-448/2017	2017-01-23	LC409039	Japan	N	6
A/Tokyo/DS7-63/2016	2016-12-07	LC409044	Japan	N	6
A/Tokyo/DS7-7/2016	2016-11-16	LC409047	Japan	N	6
A/Townsville/1003/2016	2016-10-13	CY255307	Australia	S	6
A/Townsville/17/2017	2017-12-07	MN568032	Australia	S	6
A/Townsville/2/2017	2017-02-19	MN572897	Australia	S	6
A/Townsville/23/2018	2018-07-21	MN572905	Australia	S	6
A/Townsville/4/2017	2017-02-18	MN572977	Australia	S	6
A/Townsville/51/2016	2016-12-13	CY255547	Australia	S	6
A/Utah/03/2016	2016-01-06	KX413899	USA	N	6
A/Utah/06/2017	2017-01-31	CY220465	USA	N	6
A/Utah/08/2017	2017-02-04	CY220457	USA	N	6
A/Utah/09/2017	2017-02-15	CY221999	USA	N	6
A/Utah/14/2016	2016-02-09	KX414811	USA	N	6
A/Utah/17/2016	2016-02-09	KX414803	USA	N	6
A/Utah/17/2017	2017-03-12	CY225408	USA	N	6
A/Utah/18/2016	2016-02-28	KX415362	USA	N	6
A/Utah/18/2017	2017-03-16	CY225400	USA	N	6
A/Utah/20/2017	2017-03-30	CY228855	USA	N	6
A/Utah/21/2016	2016-03-01	KX415354	USA	N	6
A/Utah/21/2017	2017-03-30	CY228863	USA	N	6
A/Utah/23/2016	2016-03-08	KX415986	USA	N	6
A/Utah/23/2017	2017-04-13	CY230828	USA	N	6
A/Utah/24/2017	2017-04-14	CY230820	USA	N	6
A/Utah/26/2017	2017-04-24	CY235650	USA	N	6
A/Utah/27/2017	2017-04-25	CY235666	USA	N	6
A/Utah/28/2016	2016-03-24	KX416354	USA	N	6
A/Utah/28/2017	2017-05-07	CY235794	USA	N	6
A/Utah/31/2017	2017-06-07	CY238861	USA	N	6
A/Utah/32/2016	2016-04-07	KX416842	USA	N	6
A/Utah/33/2016	2016-04-07	KX416850	USA	N	6
A/Utah/33/2017	2017-10-12	CY255863	USA	N	6
A/Utah/36/2016	2016-04-23	KX917798	USA	N	6
A/Utah/39/2016	2016-05-09	KX918126	USA	N	6
A/Utah/41/2016	2016-05-24	KX916198	USA	N	6
A/Utah/42/2016	2016-05-26	KX916190	USA	N	6
A/Utah/42/2017	2017-12-08	CY264459	USA	N	6
A/Utah/43/2017	2017-12-08	CY265143	USA	N	6
A/Utah/44/2016	2016-10-21	KY289423	USA	N	6
A/Utah/44/2017	2017-12-09	CY265151	USA	N	6
A/Utah/46/2016	2016-11-11	CY209330	USA	N	6
A/Utah/48/2016	2016-11-20	CY210593	USA	N	6
A/Utah/52/2016	2016-12-20	CY213220	USA	N	6
A/Varamin/49785/2016	2016-03-30	KY328813	Iran	N	6
A/Vermont/01/2016	2016-01-13	KX916990	USA	N	6
A/Vermont/01/2017	2017-01-15	CY216467	USA	N	6
A/Vermont/02/2016	2016-01-30	KX414411	USA	N	6
A/Vermont/04/2017	2017-02-01	CY220481	USA	N	6
A/Vermont/05/2017	2017-02-06	CY231000	USA	N	6
A/Vermont/06/2017	2017-02-08	CY230994	USA	N	6
A/Vermont/07/2017	2017-02-17	CY228335	USA	N	6
A/Vermont/08/2017	2017-03-02	CY227448	USA	N	6
A/Vermont/10/2017	2017-03-13	CY228519	USA	N	6
A/Vermont/11/2017	2017-04-01	CY232502	USA	N	6
A/Vermont/13/2017	2017-09-03	CY245216	USA	N	6
A/Vermont/14/2017	2017-09-05	CY245224	USA	N	6
A/Vermont/20/2016	2016-04-27	KX918006	USA	N	6
A/Vermont/21/2016	2016-04-28	KX917998	USA	N	6
A/Vermont/27/2016	2016-05-05	KX916606	USA	N	6
A/Vermont/28/2016	2016-05-05	KX916614	USA	N	6
A/Vermont/32/2016	2016-10-08	KY289114	USA	N	6
A/Vermont/33/2016	2016-11-19	CY210817	USA	N	6
A/Vermont/36/2016	2016-12-13	CY212812	USA	N	6
A/Victoria/1012/2016	2016-09-16	CY255091	Australia	S	6
A/Victoria/1014/2016	2016-09-12	CY255107	Australia	S	6
A/Victoria/109/2016	2016-09-02	CY255243	Australia	S	6
A/Victoria/12/2016	2016-06-18	CY254387	Australia	S	6
A/Victoria/123/2016	2016-09-10	CY255251	Australia	S	6
A/Victoria/142/2017	2017-07-26	MN573049	Australia	S	6
A/Victoria/146/2016	2016-10-06	CY255491	Australia	S	6
A/Victoria/150/2016	2016-10-17	CY255499	Australia	S	6
A/Victoria/174/2017	2017-08-31	MN573073	Australia	S	6
A/Victoria/2000/2017	2017-01-08	MN573081	Australia	S	6
A/Victoria/2001/2017	2017-01-20	MN573089	Australia	S	6
A/Victoria/2002/2017	2017-01-25	MN573097	Australia	S	6
A/Victoria/2004/2017	2017-02-14	MN573113	Australia	S	6
A/Victoria/2015/2016	2016-03-15	CY254291	Australia	S	6
A/Victoria/2030/2017	2017-06-23	MN573169	Australia	S	6
A/Victoria/2045/2016	2016-07-16	CY254443	Australia	S	6
A/Victoria/2049/2016	2016-07-24	CY254683	Australia	S	6
A/Victoria/2073/2016	2016-08-09	CY254859	Australia	S	6
A/Victoria/2074/2016	2016-08-09	CY254795	Australia	S	6
A/Victoria/2079/2016	2016-08-11	CY254923	Australia	S	6
A/Victoria/2097/2016	2016-08-16	CY254867	Australia	S	6
A/Victoria/24/2017	2017-05-02	MN573385	Australia	S	6
A/Victoria/512/2016	2016-07-13	CY254571	Australia	S	6
A/Victoria/52/2016	2016-07-30	CY254763	Australia	S	6
A/Victoria/539/2016	2016-07-26	CY254587	Australia	S	6
A/Victoria/542/2016	2016-08-01	CY254595	Australia	S	6
A/Victoria/553/2017	2017-07-13	MN573473	Australia	S	6
A/Victoria/566/2016	2016-08-08	CY254819	Australia	S	6
A/Victoria/576/2016	2016-08-05	CY254827	Australia	S	6
A/Victoria/580/2016	2016-08-09	CY254747	Australia	S	6
A/Victoria/582/2016	2016-08-17	CY254899	Australia	S	6
A/Victoria/597/2017	2017-07-24	MN573537	Australia	S	6
A/Victoria/598/2017	2017-07-13	MN573545	Australia	S	6
A/Victoria/600/2016	2016-08-23	CY254979	Australia	S	6
A/Victoria/603/2017	2017-07-12	MN573585	Australia	S	6
A/Victoria/608/2017	2017-07-25	MN573601	Australia	S	6
A/Victoria/611/2017	2017-07-25	MN573609	Australia	S	6
A/Victoria/614/2017	2017-07-25	MN573625	Australia	S	6
A/Victoria/623/2017	2017-07-25	MN573649	Australia	S	6
A/Victoria/624/2016	2016-09-16	CY255267	Australia	S	6
A/Victoria/656/2017	2017-08-22	MN573665	Australia	S	6
A/Victoria/660/2016	2016-10-26	CY255467	Australia	S	6
A/Victoria/663/2016	2016-11-09	CY255475	Australia	S	6
A/Victoria/665/2017	2017-08-22	MN573721	Australia	S	6
A/Victoria/668/2016	2016-11-01	CY255395	Australia	S	6
A/Victoria/670/2017	2017-08-18	MN573753	Australia	S	6
A/Victoria/677/2017	2017-08-17	MN573785	Australia	S	6
A/Victoria/682/2017	2017-08-18	MN573809	Australia	S	6
A/Victoria/685/2017	2017-08-22	MN573825	Australia	S	6
A/Victoria/690/2017	2017-08-18	MN573857	Australia	S	6
A/Victoria/691/2017	2017-08-17	MN573865	Australia	S	6
A/Victoria/692/2017	2017-08-24	MN573873	Australia	S	6
A/Victoria/70/2016	2016-08-12	CY254771	Australia	S	6
A/Victoria/705/2017	2017-08-29	MN573937	Australia	S	6
A/Victoria/71/2016	2016-08-22	CY254995	Australia	S	6
A/Victoria/716/2017	2017-08-30	MN573993	Australia	S	6
A/Victoria/72/2016	2016-08-29	CY255011	Australia	S	6
A/Victoria/76/2017	2017-08-03	MN574089	Australia	S	6
A/Victoria/804/2017	2017-08-17	MN574129	Australia	S	6
A/Victoria/822/2017	2017-08-20	MN574161	Australia	S	6
A/Victoria/827/2017	2017-08-21	MN574177	Australia	S	6
A/Victoria/86/2017	2017-08-03	MN574193	Australia	S	6
A/Victoria/89/2017	2017-07-20	MN574201	Australia	S	6
A/Victoria/909/2016	2016-08-11	CY254835	Australia	S	6
A/Victoria/941/2017	2017-08-06	MN574265	Australia	S	6
A/Victoria/949/2017	2017-07-04	MN574281	Australia	S	6
A/Virginia/05/2017	2017-01-05	CY219100	USA	N	6
A/Virginia/07/2017	2017-01-18	CY216659	USA	N	6
A/Virginia/09/2017	2017-02-13	CY224000	USA	N	6
A/Virginia/10/2017	2017-02-13	CY224008	USA	N	6
A/Virginia/11/2017	2017-02-14	CY223992	USA	N	6
A/Virginia/20/2017	2017-03-17	CY228495	USA	N	6
A/Virginia/22/2017	2017-03-24	CY228487	USA	N	6
A/Virginia/24/2016	2016-03-01	KX917078	USA	N	6
A/Virginia/25/2016	2016-03-01	KX415330	USA	N	6
A/Virginia/26/2017	2017-03-30	CY232334	USA	N	6
A/Virginia/27/2017	2017-04-07	CY234852	USA	N	6
A/Virginia/30/2017	2017-08-30	CY244896	USA	N	6
A/Virginia/32/2017	2017-10-21	CY258238	USA	N	6
A/Virginia/34/2017	2017-11-24	CY263178	USA	N	6
A/Virginia/35/2017	2017-11-24	CY263186	USA	N	6
A/Virginia/42/2016	2016-03-21	KX416266	USA	N	6
A/Virginia/43/2016	2016-03-20	KX416274	USA	N	6
A/Virginia/52/2016	2016-04-13	KX917766	USA	N	6
A/Virginia/61/2016	2016-10-24	KY289059	USA	N	6
A/Virginia/63/2016	2016-11-30	CY210809	USA	N	6
A/Virginia/64/2016	2016-12-06	CY212436	USA	N	6
A/Virginia/69/2016	2016-12-26	CY219086	USA	N	6
A/Vologda/CRIE-172/2016	2016-12-17	MF736985	Russia	N	6
A/Washington/02/2017	2017-01-10	CY218088	USA	N	6
A/Washington/04/2016	2016-01-08	KX414019	USA	N	6
A/Washington/04/2017	2017-01-04	CY215044	USA	N	6
A/Washington/05/2016	2016-01-12	KX414027	USA	N	6
A/Washington/07/2017	2017-01-20	CY226545	USA	N	6
A/Washington/08/2016	2016-01-01	KX414051	USA	N	6
A/Washington/09/2017	2017-01-24	CY226553	USA	N	6
A/Washington/101/2016	2016-12-15	CY228064	USA	N	6
A/Washington/102/2016	2016-10-31	CY213180	USA	N	6
A/Washington/103/2016	2016-11-04	CY213172	USA	N	6
A/Washington/106/2016	2016-12-18	CY244880	USA	N	6
A/Washington/108/2016	2016-12-19	CY213204	USA	N	6
A/Washington/11/2017	2017-01-03	CY219148	USA	N	6
A/Washington/12/2017	2017-01-04	CY219140	USA	N	6
A/Washington/14/2017	2017-02-09	CY226857	USA	N	6
A/Washington/15/2017	2017-01-24	CY221816	USA	N	6
A/Washington/16/2017	2017-01-25	CY220601	USA	N	6
A/Washington/17/2016	2016-01-19	KX414251	USA	N	6
A/Washington/17/2017	2017-01-27	CY220609	USA	N	6
A/Washington/18/2016	2016-01-20	KX414267	USA	N	6
A/Washington/18/2017	2017-02-15	CY227032	USA	N	6
A/Washington/23/2017	2017-02-12	CY222031	USA	N	6
A/Washington/25/2017	2017-02-21	CY223039	USA	N	6
A/Washington/289/2017	2017-04-04	CY235770	USA	N	6
A/Washington/29/2016	2016-02-18	KX415050	USA	N	6
A/Washington/291/2017	2017-04-26	CY235778	USA	N	6
A/Washington/292/2017	2017-05-08	CY238853	USA	N	6
A/Washington/295/2017	2017-08-20	CY245088	USA	N	6
A/Washington/298/2017	2017-08-17	CY255807	USA	N	6
A/Washington/30/2016	2016-02-19	KY044368	USA	N	6
A/Washington/30/2017	2017-03-03	CY225336	USA	N	6
A/Washington/300/2017	2017-09-11	CY255799	USA	N	6
A/Washington/302/2017	2017-09-25	CY256175	USA	N	6
A/Washington/303/2017	2017-09-28	CY256167	USA	N	6
A/Washington/304/2017	2017-09-30	CY256183	USA	N	6
A/Washington/306/2017	2017-10-14	CY256159	USA	N	6
A/Washington/308/2017	2017-10-18	CY260545	USA	N	6
A/Washington/31/2017	2017-03-10	CY230319	USA	N	6
A/Washington/32/2017	2017-03-15	CY230327	USA	N	6
A/Washington/321/2017	2017-11-25	CY265103	USA	N	6
A/Washington/33/2017	2017-03-19	CY228591	USA	N	6
A/Washington/34/2017	2017-03-19	CY228599	USA	N	6
A/Washington/35/2016	2016-02-05	KX415090	USA	N	6
A/Washington/36/2017	2017-03-19	CY234418	USA	N	6
A/Washington/37/2017	2017-03-20	CY234410	USA	N	6
A/Washington/40/2017	2017-04-17	CY235626	USA	N	6
A/Washington/41/2016	2016-03-04	KX917222	USA	N	6
A/Washington/46/2016	2016-03-09	KX416114	USA	N	6
A/Washington/50/2016	2016-03-31	KY044465	USA	N	6
A/Washington/51/2016	2016-03-30	KX917342	USA	N	6
A/Washington/52/2016	2016-04-11	KX416826	USA	N	6
A/Washington/56/2016	2016-03-21	KX917470	USA	N	6
A/Washington/57/2016	2016-03-21	KX917478	USA	N	6
A/Washington/60/2016	2016-04-02	KX917582	USA	N	6
A/Washington/63/2016	2016-04-06	KX917614	USA	N	6
A/Washington/65/2016	2016-04-07	KX917958	USA	N	6
A/Washington/75/2016	2016-05-13	KX916758	USA	N	6
A/Washington/77/2016	2016-10-03	KY116440	USA	N	6
A/Washington/80/2016	2016-10-19	KY289524	USA	N	6
A/Washington/87/2016	2016-11-29	CY217916	USA	N	6
A/Washington/91/2016	2016-12-05	CY217932	USA	N	6
A/Washington/93/2016	2016-12-06	CY217948	USA	N	6
A/Washington/94/2016	2016-12-12	CY217972	USA	N	6
A/Washington/98/2016	2016-12-27	CY217996	USA	N	6
A/Washington/99/2016	2016-12-27	CY218004	USA	N	6
A/Wisconsin/01/2017	2017-01-03	CY218009	USA	N	6
A/Wisconsin/04/2017	2017-01-09	CY226473	USA	N	6
A/Wisconsin/06/2017	2017-01-13	CY218112	USA	N	6
A/Wisconsin/07/2017	2017-01-13	CY218120	USA	N	6
A/Wisconsin/102/2016	2016-12-19	CY230906	USA	N	6
A/Wisconsin/15/2017	2017-01-20	CY216443	USA	N	6
A/Wisconsin/17/2017	2017-02-13	CY226889	USA	N	6
A/Wisconsin/19/2017	2017-01-23	CY239707	USA	N	6
A/Wisconsin/20/2017	2017-01-23	CY220513	USA	N	6
A/Wisconsin/26/2017	2017-02-22	CY227000	USA	N	6
A/Wisconsin/27/2016	2016-02-18	KX414970	USA	N	6
A/Wisconsin/27/2017	2017-02-22	CY227008	USA	N	6
A/Wisconsin/28/2017	2017-03-07	CY230215	USA	N	6
A/Wisconsin/29/2016	2016-02-19	KX414978	USA	N	6
A/Wisconsin/30/2017	2017-02-24	CY223303	USA	N	6
A/Wisconsin/313/2017	2017-05-08	CY234820	USA	N	6
A/Wisconsin/315/2017	2017-06-23	CY239970	USA	N	6
A/Wisconsin/316/2017	2017-07-07	CY239978	USA	N	6
A/Wisconsin/317/2017	2017-07-21	CY242048	USA	N	6
A/Wisconsin/318/2017	2017-07-24	CY242400	USA	N	6
A/Wisconsin/32/2016	2016-02-26	KX415394	USA	N	6
A/Wisconsin/320/2017	2017-08-05	CY243728	USA	N	6
A/Wisconsin/322/2017	2017-08-20	CY245080	USA	N	6
A/Wisconsin/323/2017	2017-08-22	CY245072	USA	N	6
A/Wisconsin/324/2017	2017-09-05	CY245304	USA	N	6
A/Wisconsin/326/2017	2017-09-07	CY245312	USA	N	6
A/Wisconsin/327/2017	2017-09-22	CY249941	USA	N	6
A/Wisconsin/328/2017	2017-09-25	CY249933	USA	N	6
A/Wisconsin/33/2016	2016-02-29	KX415402	USA	N	6
A/Wisconsin/330/2017	2017-09-29	CY250597	USA	N	6
A/Wisconsin/331/2017	2017-10-06	CY250589	USA	N	6
A/Wisconsin/336/2017	2017-11-16	CY261219	USA	N	6
A/Wisconsin/337/2017	2017-11-20	CY261227	USA	N	6
A/Wisconsin/339/2017	2017-12-09	CY264347	USA	N	6
A/Wisconsin/34/2017	2017-03-21	CY230351	USA	N	6
A/Wisconsin/340/2017	2017-12-09	CY264355	USA	N	6
A/Wisconsin/35/2017	2017-03-21	CY230359	USA	N	6
A/Wisconsin/37/2016	2016-03-11	KX415762	USA	N	6
A/Wisconsin/37/2017	2017-03-13	CY227720	USA	N	6
A/Wisconsin/41/2017	2017-03-26	CY228695	USA	N	6
A/Wisconsin/43/2017	2017-04-13	CY238680	USA	N	6
A/Wisconsin/46/2017	2017-04-02	CY230804	USA	N	6
A/Wisconsin/47/2017	2017-04-03	CY230812	USA	N	6
A/Wisconsin/49/2017	2017-04-20	CY234628	USA	N	6
A/Wisconsin/52/2016	2016-03-16	KX416306	USA	N	6
A/Wisconsin/61/2016	2016-04-15	KX416986	USA	N	6
A/Wisconsin/62/2016	2016-04-18	KX416994	USA	N	6
A/Wisconsin/65/2016	2016-04-25	KX918230	USA	N	6
A/Wisconsin/69/2016	2016-05-11	KX918390	USA	N	6
A/Wisconsin/72/2016	2016-07-04	KX916814	USA	N	6
A/Wisconsin/74/2016	2016-08-08	KX916926	USA	N	6
A/Wisconsin/77/2016	2016-08-12	KX916390	USA	N	6
A/Wisconsin/78/2016	2016-09-07	KY044211	USA	N	6
A/Wisconsin/83/2016	2016-09-24	KY115944	USA	N	6
A/Wisconsin/86/2016	2016-10-14	KY116624	USA	N	6
A/Wisconsin/89/2016	2016-10-30	KY289633	USA	N	6
A/Wisconsin/91/2016	2016-11-14	CY209242	USA	N	6
A/Wisconsin/92/2016	2016-11-25	CY210673	USA	N	6
A/Wisconsin/95/2016	2016-11-29	CY217956	USA	N	6
A/Wisconsin/97/2016	2016-12-06	CY212028	USA	N	6
A/Wisconsin/98/2016	2016-12-06	CY212035	USA	N	6
A/Wyoming/01/2017	2017-01-03	CY214788	USA	N	6
A/Wyoming/02/2017	2017-01-05	CY214796	USA	N	6
